mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 513|1385ms|1|1|1|1|1|1|1
MUTANT 514|1348ms|1|1|1|1|1|1|1
MUTANT 515|1331ms|1|1|1|1|1|1|1
MUTANT 516|1350ms|1|1|1|1|1|1|1
MUTANT 517|1412ms|1|1|1|1|1|1|1
MUTANT 518|1351ms|1|1|1|1|1|1|1
MUTANT 519|1421ms|1|1|1|1|1|1|1
MUTANT 520|1365ms|1|1|1|1|1|1|1
MUTANT 521|1391ms|1|1|1|1|1|1|1
MUTANT 522|1420ms|1|1|1|1|1|1|1
MUTANT 524|1328ms|1|1|1|1|1|1|1
MUTANT 523|1430ms|1|1|1|1|1|1|1
MUTANT 525|1653ms|0|1|1|0|1|1|1
MUTANT 526|1397ms|1|1|1|1|1|1|1
MUTANT 527|1381ms|1|1|1|1|1|1|1
MUTANT 528|1394ms|1|1|1|1|1|1|1
MUTANT 529|1365ms|1|1|1|1|1|1|1
MUTANT 530|1355ms|1|1|1|1|1|1|1
MUTANT 531|1293ms|1|1|1|1|1|1|1
MUTANT 532|1428ms|1|1|1|1|1|1|1
MUTANT 533|1360ms|1|1|1|1|1|1|1
MUTANT 535|1326ms|1|1|1|1|1|1|1
MUTANT 534|1381ms|1|1|1|1|1|1|1
MUTANT 536|1374ms|1|1|1|1|1|1|1
MUTANT 537|1429ms|0|1|1|0|1|1|1
MUTANT 538|1363ms|0|1|1|0|1|1|1
MUTANT 539|1355ms|0|1|1|0|1|1|1
MUTANT 540|1363ms|0|1|1|0|1|1|1
MUTANT 541|1338ms|1|1|1|1|1|1|1
MUTANT 542|1348ms|1|1|1|1|1|1|1
MUTANT 543|1408ms|1|1|1|1|1|1|1
MUTANT 544|1367ms|1|1|1|1|1|1|1
MUTANT 545|1313ms|1|1|1|1|1|1|1
MUTANT 546|1472ms|1|1|1|1|1|1|1
MUTANT 547|1447ms|1|1|1|1|1|1|1
MUTANT 548|1339ms|1|1|1|1|1|1|1
MUTANT 549|1438ms|1|1|1|1|1|1|1
MUTANT 550|1456ms|1|1|1|1|1|1|1
MUTANT 551|1395ms|1|1|0|1|1|1|1
MUTANT 552|1408ms|1|1|0|1|1|1|1
MUTANT 553|1361ms|1|1|1|1|1|1|1
MUTANT 554|1324ms|1|1|1|1|1|1|1
MUTANT 556|1315ms|1|1|1|1|1|1|1
MUTANT 555|1342ms|1|1|1|1|1|1|1
MUTANT 557|1397ms|1|1|1|1|1|1|1
MUTANT 559|1293ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 560|1292ms|1|1|1|1|1|1|1
MUTANT 558|1344ms|1|1|1|1|1|1|1
MUTANT 561|1396ms|1|1|1|1|1|1|1
MUTANT 563|1309ms|1|1|1|1|1|1|1
MUTANT 562|1351ms|1|1|1|1|1|1|1
MUTANT 564|1374ms|1|1|1|1|1|1|1
MUTANT 565|1409ms|0|0|0|0|0|0|0
MUTANT 567|1324ms|1|1|1|1|1|1|1
MUTANT 566|1363ms|1|1|1|1|1|1|1
MUTANT 568|1366ms|0|0|0|0|0|0|0
MUTANT 569|1386ms|1|1|0|1|1|1|1
MUTANT 570|1317ms|1|1|0|1|1|1|1
MUTANT 571|1310ms|1|1|1|1|1|1|1
MUTANT 572|1412ms|1|1|1|1|1|1|1
MUTANT 573|1357ms|1|1|1|1|1|1|1
MUTANT 574|1340ms|1|1|1|1|1|1|1
MUTANT 575|1342ms|1|1|1|1|1|1|1
MUTANT 576|1439ms|1|1|1|1|1|1|1
MUTANT 577|1372ms|1|1|1|1|1|1|1
MUTANT 578|1343ms|1|1|1|0|1|1|1
MUTANT 579|1381ms|1|1|1|1|1|1|1
MUTANT 580|1377ms|1|1|1|1|1|1|1
MUTANT 581|1346ms|1|1|1|1|1|0|0
MUTANT 582|1366ms|1|1|1|1|0|1|1
MUTANT 583|1437ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 584|1372ms|1|1|0|1|1|1|1
MUTANT 585|1385ms|1|1|0|1|1|1|1
MUTANT 586|1361ms|1|1|1|1|1|1|1
MUTANT 587|1420ms|1|1|0|1|1|1|1
MUTANT 588|1308ms|1|1|1|1|1|1|1
MUTANT 589|1353ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 590|1409ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 591|1360ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 592|1467ms|1|1|1|1|1|1|1
MUTANT 593|1442ms|1|1|1|1|1|1|1
MUTANT 594|1425ms|1|1|1|1|1|1|1
MUTANT 595|1460ms|1|1|1|1|1|1|1
MUTANT 596|1411ms|1|1|1|1|1|1|1
MUTANT 597|1398ms|1|1|1|1|1|1|1
MUTANT 598|1388ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 599|1404ms|1|1|1|0|1|1|1
MUTANT 600|1356ms|1|1|1|1|1|1|1
MUTANT 601|1347ms|1|1|1|1|1|1|1
MUTANT 602|1411ms|1|1|1|1|1|1|1
MUTANT 603|1388ms|0|1|1|0|1|1|1
MUTANT 604|1406ms|0|1|1|0|1|1|1
MUTANT 605|1368ms|1|1|1|1|1|1|1
MUTANT 606|1417ms|1|1|1|1|1|1|1
MUTANT 607|1408ms|0|0|0|0|0|0|0
MUTANT 608|1518ms|0|0|0|0|0|0|0
MUTANT 609|1531ms|0|0|0|0|0|0|0
MUTANT 610|1483ms|1|1|1|1|1|1|1
MUTANT 611|1464ms|1|1|1|1|1|1|1
MUTANT 612|1388ms|1|1|1|1|1|1|1
MUTANT 613|1397ms|1|1|1|1|1|1|1
MUTANT 614|1367ms|1|1|1|1|0|0|0
MUTANT 615|1350ms|1|1|1|1|1|1|1
MUTANT 616|1329ms|1|1|1|1|1|1|1
MUTANT 617|1381ms|1|1|1|1|1|1|1
MUTANT 618|1349ms|1|1|1|1|1|1|1
MUTANT 619|1375ms|1|1|1|1|1|1|1
MUTANT 620|1341ms|1|1|1|1|1|1|1
MUTANT 621|1400ms|1|1|0|1|1|1|1
MUTANT 622|1462ms|1|0|0|1|1|1|1
MUTANT 623|1422ms|1|1|1|1|1|1|1
MUTANT 624|1329ms|1|1|1|1|1|1|1
MUTANT 625|1468ms|1|1|0|1|1|1|1
MUTANT 628|1294ms|0|0|0|0|0|0|0
MUTANT 626|1398ms|1|1|1|1|1|1|1
MUTANT 627|1318ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 631|1353ms|1|1|1|1|1|0|0
MUTANT 629|1443ms|0|0|0|0|0|0|0
MUTANT 630|1407ms|1|1|1|1|0|0|0
MUTANT 632|1445ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 635|1455ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 633|1508ms|0|0|0|0|0|0|0
MUTANT 636|1417ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 634|1525ms|0|1|1|0|1|1|1
MUTANT 638|1335ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 640|1318ms|1|1|1|1|1|1|1
MUTANT 637|1384ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 639|1417ms|0|0|0|0|0|0|0
MUTANT 643|1301ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 641|1350ms|0|0|0|0|0|0|0
MUTANT 642|1419ms|0|0|0|0|0|0|0
MUTANT 644|1430ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 645|1361ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 646|1411ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 647|1424ms|1|1|1|1|1|1|1
MUTANT 648|1409ms|1|1|1|1|1|1|1
MUTANT 649|1394ms|0|1|1|0|1|1|1
MUTANT 650|1402ms|1|1|1|1|1|1|1
MUTANT 651|1322ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 652|1421ms|0|0|0|0|0|0|0
MUTANT 653|1476ms|1|1|1|1|1|1|1
MUTANT 655|1464ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 654|1485ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 656|1493ms|1|1|1|1|1|1|1
MUTANT 657|1405ms|1|1|1|1|1|1|1
MUTANT 659|1339ms|0|0|0|0|0|0|0
MUTANT 658|1427ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 660|1407ms|1|1|1|1|1|1|1
MUTANT 661|1333ms|1|1|1|1|1|1|1
MUTANT 662|1383ms|1|1|1|1|1|1|1
MUTANT 663|1395ms|1|1|1|1|1|1|1
MUTANT 664|1388ms|0|1|1|0|1|1|1
MUTANT 665|1338ms|1|1|1|1|1|1|1
MUTANT 666|1366ms|1|1|1|1|1|1|1
MUTANT 667|1370ms|0|1|1|0|1|1|1
MUTANT 668|1328ms|0|1|1|0|1|1|1
MUTANT 669|1361ms|0|1|1|0|1|1|1
MUTANT 670|1388ms|1|1|1|1|1|1|1
MUTANT 671|1423ms|1|1|1|1|1|1|1
MUTANT 672|1408ms|1|1|1|1|1|1|1
MUTANT 673|1404ms|1|1|1|1|1|1|1
MUTANT 674|1378ms|1|1|1|1|1|1|1
MUTANT 675|1392ms|1|1|1|1|1|1|1
MUTANT 676|1432ms|1|1|1|0|1|1|1
MUTANT 677|1455ms|1|1|1|1|1|1|1
MUTANT 678|1458ms|1|1|1|1|1|1|1
MUTANT 679|1507ms|1|1|1|1|1|1|1
MUTANT 680|1459ms|1|1|1|0|1|1|1
MUTANT 681|1376ms|1|1|1|1|1|1|1
MUTANT 682|1376ms|1|1|1|1|1|1|1
MUTANT 683|1365ms|1|1|1|1|1|1|1
MUTANT 684|1421ms|1|1|1|1|1|1|1
MUTANT 685|1321ms|1|1|1|1|1|1|1
MUTANT 686|1403ms|0|1|1|0|1|1|1
MUTANT 687|1368ms|1|1|1|0|1|1|1
MUTANT 688|1320ms|1|0|0|1|0|0|0
MUTANT 689|1367ms|1|1|0|1|1|1|1
MUTANT 690|1411ms|1|1|1|1|1|1|1
MUTANT 691|1376ms|1|1|1|1|1|1|1
MUTANT 692|1408ms|1|1|1|1|1|1|1
MUTANT 693|1384ms|1|1|1|1|0|0|0
MUTANT 694|1453ms|1|1|1|0|1|1|1
MUTANT 695|1398ms|1|1|1|1|1|1|1
MUTANT 696|1434ms|0|0|0|0|0|0|0
MUTANT 697|1416ms|1|1|1|1|1|1|1
MUTANT 699|1330ms|1|1|1|1|1|1|1
MUTANT 698|1385ms|1|1|1|1|1|1|1
MUTANT 700|1386ms|1|1|1|1|1|1|1
MUTANT 701|1562ms|1|1|1|1|0|0|0
MUTANT 702|1328ms|1|1|1|1|1|1|1
MUTANT 703|1395ms|1|1|1|1|1|1|1
MUTANT 704|1389ms|1|1|1|1|1|1|1
MUTANT 705|1312ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 706|1321ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 707|1449ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 708|1313ms|1|1|1|1|1|1|1
MUTANT 710|1350ms|1|1|1|1|1|1|1
MUTANT 709|1399ms|1|1|1|1|1|1|1
MUTANT 711|1435ms|1|1|0|1|1|1|1
MUTANT 712|1364ms|1|0|0|1|1|1|1
MUTANT 713|1364ms|1|1|1|1|1|1|1
MUTANT 714|1450ms|1|1|1|1|1|1|1
MUTANT 716|1335ms|0|0|0|0|0|0|0
MUTANT 715|1403ms|1|1|1|1|1|1|1
MUTANT 717|1418ms|0|0|0|0|0|0|0
MUTANT 718|1383ms|1|1|1|1|1|1|1
MUTANT 720|1352ms|1|1|0|1|1|1|1
MUTANT 719|1514ms|1|1|0|1|1|1|1
MUTANT 721|1404ms|1|1|1|1|1|1|1
MUTANT 722|1425ms|1|1|1|1|1|1|1
MUTANT 724|1379ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 723|1575ms|1|1|1|1|1|1|1
MUTANT 725|1370ms|1|1|1|1|1|1|1
MUTANT 726|1420ms|1|1|1|1|1|1|1
MUTANT 727|1380ms|1|1|1|1|1|1|1
MUTANT 728|1398ms|1|1|1|1|1|1|1
MUTANT 729|1431ms|1|1|1|1|1|1|1
MUTANT 730|1431ms|1|1|1|1|1|1|1
MUTANT 731|1397ms|1|1|1|1|1|1|1
MUTANT 732|1446ms|1|1|1|1|1|1|1
MUTANT 733|1403ms|1|1|1|0|1|1|1
MUTANT 734|1377ms|1|1|1|0|1|1|1
MUTANT 735|1384ms|1|1|1|1|0|1|1
MUTANT 736|1377ms|1|1|1|1|0|1|1
MUTANT 737|1410ms|1|1|1|1|0|1|1
MUTANT 738|1505ms|1|1|1|1|0|1|1
MUTANT 739|1401ms|1|1|0|1|1|1|1
MUTANT 740|1448ms|1|1|0|1|1|1|1
MUTANT 741|1382ms|1|1|1|1|1|1|1
MUTANT 742|1477ms|1|1|1|1|1|1|1
MUTANT 743|1444ms|1|1|1|1|1|1|1
MUTANT 744|1407ms|1|1|1|1|1|1|1
MUTANT 745|1367ms|1|1|1|1|1|1|1
MUTANT 746|1410ms|1|1|1|1|1|1|1
MUTANT 747|1445ms|1|1|1|1|1|1|1
MUTANT 748|1405ms|1|1|1|1|1|1|1
MUTANT 749|1448ms|1|1|1|1|1|1|1
MUTANT 750|1467ms|1|1|1|1|1|1|1
MUTANT 751|1476ms|1|1|0|1|1|1|1
MUTANT 752|1405ms|1|1|1|1|1|1|1
MUTANT 753|1443ms|1|1|0|1|1|1|1
MUTANT 754|1371ms|1|1|1|1|1|1|1
MUTANT 755|1346ms|1|1|1|1|1|1|1
MUTANT 756|1336ms|1|1|1|1|1|1|1
MUTANT 758|1314ms|1|1|1|1|1|1|1
MUTANT 759|1338ms|1|1|1|1|1|1|1
MUTANT 760|1340ms|1|1|1|1|1|1|1
MUTANT 757|1390ms|1|1|1|1|1|1|1
MUTANT 761|1415ms|1|1|1|1|1|1|1
MUTANT 762|1397ms|1|1|1|1|1|1|1
MUTANT 764|1430ms|1|1|1|1|1|1|1
MUTANT 763|1470ms|1|1|1|1|1|1|1
MUTANT 765|1374ms|1|1|1|1|1|1|1
MUTANT 766|1373ms|1|1|1|1|1|1|1
MUTANT 768|1383ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 767|1407ms|1|1|1|1|1|1|1
MUTANT 770|1362ms|0|0|0|0|0|0|0
MUTANT 769|1427ms|1|1|1|1|1|1|1
MUTANT 772|1373ms|1|1|1|1|1|1|1
MUTANT 771|1401ms|1|1|1|1|1|1|1
MUTANT 773|1125ms|1|1|1|1|1|1|1
MUTANT 774|1110ms|1|1|1|1|1|1|1
MUTANT 775|1387ms|1|1|1|1|1|1|1
MUTANT 777|1386ms|1|1|1|1|1|1|1
MUTANT 776|1398ms|1|1|1|1|1|1|1
MUTANT 778|1394ms|1|1|1|1|1|1|1
MUTANT 780|1357ms|1|1|1|1|1|1|1
MUTANT 779|1380ms|1|1|1|1|1|1|1
MUTANT 781|1371ms|1|1|1|1|1|1|1
MUTANT 782|1388ms|1|1|1|1|1|1|1
MUTANT 783|1483ms|1|1|1|1|1|1|1
MUTANT 785|1498ms|1|1|1|1|1|1|1
MUTANT 786|1495ms|1|1|1|1|1|1|1
MUTANT 784|1540ms|1|1|1|1|1|1|1
MUTANT 790|1342ms|1|1|1|1|1|1|1
MUTANT 788|1400ms|1|1|1|1|1|1|1
MUTANT 787|1450ms|1|1|1|1|1|1|1
MUTANT 789|1477ms|1|1|1|1|1|1|1
MUTANT 793|1357ms|1|1|1|1|1|1|1
MUTANT 792|1414ms|1|1|1|1|1|1|1
MUTANT 791|1443ms|1|1|1|1|1|1|1
MUTANT 794|1450ms|1|1|1|1|1|1|1
MUTANT 795|1386ms|1|1|1|1|1|1|1
MUTANT 797|1384ms|1|1|1|1|1|1|1
MUTANT 798|1423ms|1|1|1|1|1|1|1
MUTANT 800|1213ms|1|1|1|1|1|1|1
MUTANT 799|1267ms|1|1|1|1|1|1|1
MUTANT 801|1258ms|1|1|1|1|1|1|1
MUTANT 802|1278ms|1|1|1|1|1|1|1
MUTANT 803|1342ms|1|1|1|1|1|1|1
MUTANT 804|1559ms|1|1|1|1|1|1|1
MUTANT 805|1424ms|1|1|1|1|1|1|1
MUTANT 806|1519ms|1|1|1|1|1|1|1
MUTANT 807|1384ms|1|1|1|1|1|1|1
MUTANT 808|1364ms|1|1|1|1|1|1|1
MUTANT 809|1382ms|1|1|1|1|1|1|1
MUTANT 810|1381ms|1|1|1|1|1|1|1
MUTANT 811|1378ms|1|1|1|1|1|1|1
MUTANT 812|1438ms|1|1|1|1|1|1|1
MUTANT 813|1398ms|1|1|1|1|1|1|1
MUTANT 814|1362ms|1|1|1|1|1|1|1
MUTANT 815|1368ms|1|1|1|1|1|1|1
MUTANT 816|1386ms|1|1|1|1|1|1|1
MUTANT 817|1407ms|1|1|1|1|1|1|1
MUTANT 818|1424ms|1|1|1|1|1|1|1
MUTANT 819|1452ms|1|1|1|1|1|1|1
MUTANT 820|1395ms|1|1|1|1|1|1|1
MUTANT 821|1360ms|1|1|1|1|1|1|1
MUTANT 822|1374ms|1|1|1|1|1|1|1
MUTANT 823|1399ms|1|1|1|1|1|1|1
MUTANT 824|1326ms|1|1|1|1|1|1|1
MUTANT 825|1366ms|1|1|1|1|1|1|1
MUTANT 826|1403ms|1|1|1|1|1|1|1
MUTANT 827|1360ms|1|1|1|1|1|1|1
MUTANT 828|1344ms|1|1|1|1|1|1|1
MUTANT 829|1378ms|1|1|1|1|1|1|1
MUTANT 830|1399ms|1|1|1|1|1|1|1
MUTANT 831|1376ms|1|1|1|1|1|1|1
MUTANT 832|1356ms|1|1|1|1|1|1|1
MUTANT 833|1411ms|1|1|1|1|1|1|1
MUTANT 834|1438ms|1|1|1|1|1|1|1
MUTANT 835|1416ms|1|1|1|1|1|1|1
MUTANT 836|1369ms|1|1|1|1|1|1|1
MUTANT 837|1421ms|1|1|1|1|1|1|1
MUTANT 838|1439ms|1|1|1|1|1|1|1
MUTANT 840|1370ms|1|1|1|1|1|1|1
MUTANT 839|1402ms|1|1|1|1|1|1|1
MUTANT 841|1355ms|1|1|1|1|1|1|1
MUTANT 842|1396ms|1|1|1|1|1|1|1
MUTANT 844|1373ms|1|1|1|1|1|1|1
MUTANT 843|1396ms|1|1|1|1|1|1|1
MUTANT 845|1585ms|1|1|1|1|1|1|1
MUTANT 846|1637ms|1|1|1|1|1|1|1
MUTANT 848|1514ms|1|1|1|1|1|1|1
MUTANT 847|1530ms|1|1|1|1|1|1|1
MUTANT 849|1542ms|1|1|1|1|1|1|1
MUTANT 850|1508ms|1|1|1|1|1|1|1
MUTANT 851|1451ms|1|1|1|1|1|1|1
MUTANT 852|1452ms|1|1|1|1|1|1|1
MUTANT 853|1534ms|1|1|1|1|1|1|1
MUTANT 855|1417ms|1|1|1|1|1|1|1
MUTANT 856|1411ms|1|1|1|1|1|1|1
MUTANT 854|1502ms|1|1|1|1|1|1|1
MUTANT 857|1440ms|1|1|1|1|1|1|1
MUTANT 858|1332ms|1|1|1|1|1|1|1
MUTANT 859|1376ms|1|1|1|1|1|1|1
MUTANT 860|1329ms|1|1|1|1|1|1|1
MUTANT 861|1399ms|1|1|1|1|1|1|1
MUTANT 862|1354ms|1|1|1|1|1|1|1
MUTANT 864|1298ms|1|1|1|1|1|1|1
MUTANT 863|1370ms|1|1|1|1|1|1|1
MUTANT 865|1357ms|1|1|1|1|1|1|1
MUTANT 867|1336ms|1|1|1|1|1|1|1
MUTANT 866|1402ms|1|1|1|1|1|1|1
MUTANT 868|1442ms|1|1|1|1|1|1|1
MUTANT 870|1381ms|1|1|1|1|1|1|1
MUTANT 869|1470ms|1|1|1|1|1|1|1
MUTANT 871|13585ms|1|1|1|1|1|1|1
MUTANT 872|13485ms|1|1|1|1|1|1|1
MUTANT 874|1737ms|1|1|1|1|1|1|1
MUTANT 875|1619ms|1|1|1|1|1|1|1
MUTANT 876|1621ms|1|1|1|1|1|1|1
MUTANT 877|1424ms|1|1|1|1|1|1|1
MUTANT 878|1209ms|1|1|1|1|1|1|1
MUTANT 879|1226ms|1|1|1|1|1|1|1
MUTANT 880|1248ms|1|1|1|1|1|1|1
MUTANT 881|1224ms|1|1|1|1|1|1|1
MUTANT 882|1258ms|1|1|1|1|1|1|1
MUTANT 884|1154ms|1|1|1|1|1|1|1
MUTANT 883|1188ms|1|1|1|1|1|1|1
MUTANT 885|1263ms|1|1|1|1|1|1|1
MUTANT 887|1199ms|1|1|1|1|1|1|1
MUTANT 888|1267ms|1|1|1|1|1|1|1
MUTANT 886|1312ms|1|1|1|1|1|1|1
MUTANT 889|1218ms|1|1|1|1|1|1|1
MUTANT 890|1359ms|1|1|1|1|1|1|1
MUTANT 892|1321ms|1|1|1|1|1|1|1
MUTANT 891|1354ms|1|1|1|1|1|1|1
MUTANT 893|1368ms|1|1|1|1|1|1|1
MUTANT 894|1237ms|1|1|1|1|1|1|1
MUTANT 896|1179ms|1|1|1|1|1|1|1
MUTANT 895|1286ms|1|1|1|1|1|1|1
MUTANT 897|1218ms|1|1|1|1|1|1|1
MUTANT 899|1201ms|1|1|1|1|1|1|1
MUTANT 898|1287ms|1|1|1|1|1|1|1
MUTANT 900|1267ms|1|1|1|1|1|1|1
MUTANT 901|1277ms|1|1|1|1|1|1|1
MUTANT 902|1192ms|1|1|1|1|1|1|1
MUTANT 903|1231ms|1|1|1|1|1|1|1
MUTANT 904|1247ms|1|1|1|1|1|1|1
MUTANT 905|1253ms|1|1|1|1|1|1|1
MUTANT 906|1212ms|1|1|1|1|1|1|1
MUTANT 907|1203ms|1|1|1|1|1|1|1
MUTANT 908|1223ms|1|1|1|1|1|1|1
MUTANT 909|1357ms|1|1|1|1|1|1|1
MUTANT 910|1405ms|1|1|1|1|1|1|1
MUTANT 911|1473ms|1|1|1|1|1|1|1
MUTANT 912|1379ms|1|1|1|1|1|1|1
MUTANT 913|1276ms|1|1|1|1|1|1|1
MUTANT 914|1420ms|1|1|1|1|1|1|1
MUTANT 916|1303ms|1|1|1|1|1|1|1
MUTANT 915|1361ms|1|1|1|1|1|1|1
MUTANT 917|1241ms|1|1|1|1|1|1|1
MUTANT 918|1256ms|1|1|1|1|1|1|1
MUTANT 919|1260ms|1|1|1|1|1|1|1
MUTANT 920|1270ms|1|1|1|1|1|1|1
MUTANT 921|1249ms|1|1|1|1|1|1|1
MUTANT 922|1200ms|1|1|1|1|1|1|1
MUTANT 924|1268ms|1|1|1|1|1|1|1
MUTANT 923|1358ms|1|1|1|1|1|1|1
MUTANT 925|1230ms|1|1|1|1|1|1|1
MUTANT 926|1391ms|1|1|1|1|1|1|1
MUTANT 928|1379ms|1|1|1|1|1|1|1
MUTANT 927|1430ms|1|1|1|1|1|1|1
MUTANT 929|1525ms|1|1|1|1|1|1|1
MUTANT 930|1425ms|1|1|1|1|1|1|1
MUTANT 931|1454ms|1|1|1|1|1|1|1
MUTANT 932|1455ms|1|1|1|1|1|1|1
MUTANT 933|1400ms|1|1|1|1|1|1|1
MUTANT 934|1399ms|1|1|1|1|1|1|1
MUTANT 935|1376ms|1|1|1|1|1|1|1
MUTANT 936|1382ms|1|1|1|1|1|1|1
MUTANT 937|1409ms|1|1|1|1|1|1|1
MUTANT 938|1361ms|1|1|1|1|1|1|1
MUTANT 939|1399ms|1|1|1|1|1|1|1
MUTANT 940|1440ms|1|1|1|1|1|1|1
MUTANT 941|1527ms|1|1|1|1|1|1|1
MUTANT 942|1620ms|1|1|1|1|1|1|1
MUTANT 944|1338ms|1|1|1|1|1|1|1
MUTANT 943|1414ms|1|1|1|1|1|1|1
MUTANT 945|1458ms|1|1|1|1|1|1|1
MUTANT 946|1392ms|1|1|1|1|1|1|1
MUTANT 947|1378ms|1|1|1|1|1|1|1
MUTANT 948|1416ms|1|1|1|1|1|1|1
MUTANT 949|1467ms|1|1|1|1|1|1|1
MUTANT 950|1395ms|1|1|1|1|1|1|1
MUTANT 951|1476ms|1|1|1|1|1|1|1
MUTANT 952|1436ms|1|1|1|1|1|1|1
MUTANT 953|1574ms|1|1|1|1|1|1|1
MUTANT 954|1532ms|1|1|1|1|1|1|1
MUTANT 955|1487ms|1|1|1|1|1|1|1
MUTANT 956|1563ms|1|1|1|1|1|1|1
MUTANT 957|1448ms|1|1|1|1|1|1|1
MUTANT 958|1385ms|1|1|1|1|1|1|1
MUTANT 959|1347ms|1|1|1|1|1|1|1
MUTANT 960|1460ms|1|1|1|1|1|1|1
MUTANT 961|1496ms|1|1|1|1|1|1|1
MUTANT 963|1408ms|1|1|1|1|1|1|1
MUTANT 962|1460ms|1|1|1|1|1|1|1
MUTANT 964|1443ms|1|1|1|1|1|1|1
MUTANT 965|1407ms|1|1|1|1|1|1|1
MUTANT 967|1287ms|1|1|1|1|1|1|1
MUTANT 966|1369ms|1|1|1|1|1|1|1
MUTANT 968|1453ms|1|1|1|1|1|1|1
MUTANT 969|1420ms|1|1|1|1|1|1|1
MUTANT 970|1392ms|1|1|1|1|1|1|1
MUTANT 971|1402ms|1|1|1|1|1|1|1
MUTANT 972|1389ms|1|1|1|1|1|1|1
MUTANT 973|1433ms|1|1|1|1|1|1|1
MUTANT 974|1399ms|1|1|1|1|1|1|1
MUTANT 975|1456ms|1|1|1|1|1|1|1
MUTANT 976|1402ms|1|1|1|1|1|1|1
MUTANT 977|1382ms|1|1|1|1|1|1|1
MUTANT 978|1426ms|1|1|1|1|1|1|1
MUTANT 979|1435ms|1|1|1|1|1|1|1
MUTANT 980|1381ms|1|1|1|1|1|1|1
MUTANT 981|1409ms|1|1|1|1|1|1|1
MUTANT 982|1397ms|1|1|1|1|1|1|1
MUTANT 983|1490ms|1|1|1|1|1|1|1
MUTANT 984|1444ms|1|1|1|1|1|1|1
MUTANT 985|1374ms|1|1|1|1|1|1|1
MUTANT 986|1531ms|1|1|1|1|1|1|1
MUTANT 987|1454ms|1|1|1|1|1|1|1
MUTANT 988|1435ms|1|1|1|1|1|1|1
MUTANT 989|1385ms|1|1|1|1|1|1|1
MUTANT 990|1432ms|1|1|1|1|1|1|1
MUTANT 991|1430ms|1|1|1|1|1|1|1
MUTANT 992|1479ms|1|1|1|1|1|1|1
MUTANT 993|1389ms|1|1|1|1|1|1|1
MUTANT 994|1420ms|1|1|1|1|1|1|1
MUTANT 995|1401ms|1|1|1|1|1|1|1
MUTANT 996|1409ms|1|1|1|1|1|1|1
MUTANT 997|1415ms|1|1|1|1|1|1|1
MUTANT 998|1457ms|1|1|1|1|1|1|1
MUTANT 999|1447ms|1|1|1|1|1|1|1
MUTANT 1000|1440ms|1|1|1|1|1|1|1
MUTANT 1001|1424ms|1|1|1|1|1|1|1
MUTANT 1002|1410ms|1|1|1|1|1|1|1
MUTANT 1003|1425ms|1|1|1|1|1|1|1
MUTANT 1004|1428ms|1|1|1|1|1|1|1
MUTANT 1005|1409ms|1|1|1|1|1|1|1
MUTANT 1006|1422ms|1|1|1|1|1|1|1
MUTANT 1007|1450ms|1|1|1|1|1|1|1
MUTANT 1008|1418ms|1|1|1|1|1|1|1
MUTANT 1009|1362ms|1|1|1|1|1|1|1
MUTANT 1010|1440ms|1|1|1|1|1|1|1
MUTANT 1011|1403ms|1|1|1|1|1|1|1
MUTANT 1012|1477ms|1|1|1|1|1|1|1
MUTANT 1013|1447ms|1|1|1|1|1|1|1
MUTANT 1014|1417ms|1|1|1|1|1|1|1
MUTANT 1015|1424ms|1|1|1|1|1|1|1
MUTANT 1016|1454ms|1|1|1|1|1|1|1
MUTANT 1017|1468ms|1|1|1|1|1|1|1
MUTANT 1018|1407ms|1|1|1|1|1|1|1
MUTANT 1019|1457ms|1|1|1|1|1|1|1
MUTANT 1020|1420ms|1|1|1|1|1|1|1
MUTANT 1021|1454ms|1|1|1|1|1|1|1
