mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 513|1470ms|1|1|1|1|1|1|1
MUTANT 515|1388ms|1|1|1|1|1|1|1
MUTANT 514|1538ms|1|1|1|1|1|1|1
MUTANT 516|1511ms|1|1|1|1|1|1|1
MUTANT 517|1615ms|1|1|1|1|1|1|1
MUTANT 518|1623ms|1|1|1|1|1|1|1
MUTANT 519|1654ms|1|1|1|1|1|1|1
MUTANT 520|1695ms|1|1|1|1|1|1|1
MUTANT 521|1443ms|1|1|1|1|1|1|1
MUTANT 522|1408ms|1|1|1|1|1|1|1
MUTANT 523|1418ms|1|1|1|1|1|1|1
MUTANT 524|1418ms|1|1|1|1|1|1|1
MUTANT 525|1467ms|0|1|1|0|1|1|1
MUTANT 526|1417ms|1|1|1|1|1|1|1
MUTANT 527|1467ms|1|1|1|1|1|1|1
MUTANT 528|1438ms|1|1|1|1|1|1|1
MUTANT 529|1396ms|1|1|1|1|1|1|1
MUTANT 530|1429ms|1|1|1|1|1|1|1
MUTANT 531|1430ms|1|1|1|1|1|1|1
MUTANT 532|1534ms|1|1|1|1|1|1|1
MUTANT 533|1564ms|1|1|1|1|1|1|1
MUTANT 534|1678ms|1|1|1|1|1|1|1
MUTANT 535|1674ms|1|1|1|1|1|1|1
MUTANT 536|1670ms|1|1|1|1|1|1|1
MUTANT 537|1615ms|0|1|1|0|1|1|1
MUTANT 538|1485ms|0|1|1|0|1|1|1
MUTANT 539|1392ms|0|1|1|0|1|1|1
MUTANT 540|1462ms|0|1|1|0|1|1|1
MUTANT 541|1369ms|1|1|1|1|1|1|1
MUTANT 543|1350ms|1|1|1|1|1|1|1
MUTANT 542|1382ms|1|1|1|1|1|1|1
MUTANT 544|1390ms|1|1|1|1|1|1|1
MUTANT 545|1605ms|1|1|1|1|1|1|1
MUTANT 546|1615ms|1|1|1|1|1|1|1
MUTANT 547|1641ms|1|1|1|1|1|1|1
MUTANT 548|2039ms|1|1|1|1|1|1|1
MUTANT 551|1616ms|1|1|0|1|1|1|1
MUTANT 550|1725ms|1|1|1|1|1|1|1
MUTANT 549|1926ms|1|1|1|1|1|1|1
MUTANT 552|1670ms|1|1|0|1|1|1|1
MUTANT 553|1434ms|1|1|1|1|1|1|1
MUTANT 554|1496ms|1|1|1|1|1|1|1
MUTANT 555|1523ms|1|1|1|1|1|1|1
MUTANT 556|1392ms|1|1|1|1|1|1|1
MUTANT 557|1405ms|1|1|1|1|1|1|1
MUTANT 558|1472ms|1|1|1|1|1|1|1
MUTANT 559|1462ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 560|1481ms|1|1|1|1|1|1|1
MUTANT 561|1728ms|1|1|1|1|1|1|1
MUTANT 562|1590ms|1|1|1|1|1|1|1
MUTANT 563|1678ms|1|1|1|1|1|1|1
MUTANT 564|1601ms|1|1|1|1|1|1|1
MUTANT 565|1400ms|0|0|0|0|0|0|0
MUTANT 566|1446ms|1|1|1|1|1|1|1
MUTANT 567|1418ms|1|1|1|1|1|1|1
MUTANT 568|1497ms|0|0|0|0|0|0|0
MUTANT 569|1400ms|1|1|0|1|1|1|1
MUTANT 570|1415ms|1|1|0|1|1|1|1
MUTANT 571|1451ms|1|1|1|1|1|1|1
MUTANT 572|1491ms|1|1|1|1|1|1|1
MUTANT 573|1420ms|1|1|1|1|1|1|1
MUTANT 574|1322ms|1|1|1|1|1|1|1
MUTANT 575|1497ms|1|1|1|1|1|1|1
MUTANT 576|1470ms|1|1|1|1|1|1|1
MUTANT 578|1463ms|1|1|1|0|1|1|1
MUTANT 577|1488ms|1|1|1|1|1|1|1
MUTANT 579|1462ms|1|1|1|1|1|1|1
MUTANT 580|1463ms|1|1|1|1|1|1|1
MUTANT 581|1372ms|1|1|1|1|1|0|0
MUTANT 582|1492ms|1|1|1|1|0|1|1
MUTANT 583|1428ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 584|1420ms|1|1|0|1|1|1|1
MUTANT 585|1442ms|1|1|0|1|1|1|1
MUTANT 586|1445ms|1|1|1|1|1|1|1
MUTANT 587|1496ms|1|1|0|1|1|1|1
MUTANT 588|1343ms|1|1|1|1|1|1|1
MUTANT 589|1396ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 590|1368ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 591|1361ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 592|1453ms|1|1|1|1|1|1|1
MUTANT 593|1373ms|1|1|1|1|1|1|1
MUTANT 594|1433ms|1|1|1|1|1|1|1
MUTANT 595|1429ms|1|1|1|1|1|1|1
MUTANT 596|1446ms|1|1|1|1|1|1|1
MUTANT 597|1443ms|1|1|1|1|1|1|1
MUTANT 598|1396ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 599|1540ms|1|1|1|0|1|1|1
MUTANT 600|1427ms|1|1|1|1|1|1|1
MUTANT 601|1437ms|1|1|1|1|1|1|1
MUTANT 602|1445ms|1|1|1|1|1|1|1
MUTANT 603|1440ms|0|1|1|0|1|1|1
MUTANT 604|1364ms|0|1|1|0|1|1|1
MUTANT 605|1424ms|1|1|1|1|1|1|1
MUTANT 606|1405ms|1|1|1|1|1|1|1
MUTANT 607|1414ms|0|0|0|0|0|0|0
MUTANT 608|1379ms|0|0|0|0|0|0|0
MUTANT 609|1391ms|0|0|0|0|0|0|0
MUTANT 610|1344ms|1|1|1|1|1|1|1
MUTANT 611|1407ms|1|1|1|1|1|1|1
MUTANT 612|1417ms|1|1|1|1|1|1|1
MUTANT 613|1388ms|1|1|1|1|1|1|1
MUTANT 614|1435ms|1|1|1|1|0|0|0
MUTANT 615|1376ms|1|1|1|1|1|1|1
MUTANT 616|1440ms|1|1|1|1|1|1|1
MUTANT 618|1393ms|1|1|1|1|1|1|1
MUTANT 617|1486ms|1|1|1|1|1|1|1
MUTANT 619|1453ms|1|1|1|1|1|1|1
MUTANT 620|1425ms|1|1|1|1|1|1|1
MUTANT 622|1429ms|1|0|0|1|1|1|1
MUTANT 621|1542ms|1|1|0|1|1|1|1
MUTANT 623|1492ms|1|1|1|1|1|1|1
MUTANT 624|1460ms|1|1|1|1|1|1|1
MUTANT 625|1479ms|1|1|0|1|1|1|1
MUTANT 626|1418ms|1|1|1|1|1|1|1
MUTANT 627|1486ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 628|1373ms|0|0|0|0|0|0|0
MUTANT 629|1423ms|0|0|0|0|0|0|0
MUTANT 630|1492ms|1|1|1|1|0|0|0
MUTANT 631|1453ms|1|1|1|1|1|0|0
MUTANT 632|1437ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 633|1443ms|0|0|0|0|0|0|0
MUTANT 634|1435ms|0|1|1|0|1|1|1
MUTANT 635|1478ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 636|1507ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 637|1389ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 638|1503ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 639|1458ms|0|0|0|0|0|0|0
MUTANT 640|1456ms|1|1|1|1|1|1|1
MUTANT 641|1505ms|0|0|0|0|0|0|0
MUTANT 642|1515ms|0|0|0|0|0|0|0
MUTANT 643|1435ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 644|1381ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 645|1492ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 646|1396ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 647|1482ms|1|1|1|1|1|1|1
MUTANT 648|1434ms|1|1|1|1|1|1|1
MUTANT 649|1497ms|0|1|1|0|1|1|1
MUTANT 650|1481ms|1|1|1|1|1|1|1
MUTANT 651|1461ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 652|1442ms|0|0|0|0|0|0|0
MUTANT 653|1454ms|1|1|1|1|1|1|1
MUTANT 654|1425ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 655|1422ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 656|1479ms|1|1|1|1|1|1|1
MUTANT 657|1465ms|1|1|1|1|1|1|1
MUTANT 658|1488ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 659|1445ms|0|0|0|0|0|0|0
MUTANT 660|1472ms|1|1|1|1|1|1|1
MUTANT 661|1515ms|1|1|1|1|1|1|1
MUTANT 662|1492ms|1|1|1|1|1|1|1
MUTANT 663|1494ms|1|1|1|1|1|1|1
MUTANT 664|1454ms|0|1|1|0|1|1|1
MUTANT 665|1429ms|1|1|1|1|1|1|1
MUTANT 666|1453ms|1|1|1|1|1|1|1
MUTANT 667|1490ms|0|1|1|0|1|1|1
MUTANT 668|1458ms|0|1|1|0|1|1|1
MUTANT 669|1475ms|0|1|1|0|1|1|1
MUTANT 670|1449ms|1|1|1|1|1|1|1
MUTANT 671|1422ms|1|1|1|1|1|1|1
MUTANT 672|1451ms|1|1|1|1|1|1|1
MUTANT 673|1423ms|1|1|1|1|1|1|1
MUTANT 674|1420ms|1|1|1|1|1|1|1
MUTANT 675|1529ms|1|1|1|1|1|1|1
MUTANT 676|1414ms|1|1|1|0|1|1|1
MUTANT 678|1377ms|1|1|1|1|1|1|1
MUTANT 677|1488ms|1|1|1|1|1|1|1
MUTANT 680|1472ms|1|1|1|0|1|1|1
MUTANT 679|1496ms|1|1|1|1|1|1|1
MUTANT 682|1422ms|1|1|1|1|1|1|1
MUTANT 681|1492ms|1|1|1|1|1|1|1
MUTANT 683|1414ms|1|1|1|1|1|1|1
MUTANT 684|1414ms|1|1|1|1|1|1|1
MUTANT 685|1399ms|1|1|1|1|1|1|1
MUTANT 686|1417ms|0|1|1|0|1|1|1
MUTANT 687|1375ms|1|1|1|0|1|1|1
MUTANT 688|1466ms|1|0|0|1|0|0|0
MUTANT 690|1378ms|1|1|1|1|1|1|1
MUTANT 689|1427ms|1|1|0|1|1|1|1
MUTANT 691|1366ms|1|1|1|1|1|1|1
MUTANT 692|1388ms|1|1|1|1|1|1|1
MUTANT 693|1327ms|1|1|1|1|0|0|0
MUTANT 694|1362ms|1|1|1|0|1|1|1
MUTANT 695|1347ms|1|1|1|1|1|1|1
MUTANT 696|1379ms|0|0|0|0|0|0|0
MUTANT 697|1391ms|1|1|1|1|1|1|1
MUTANT 698|1357ms|1|1|1|1|1|1|1
MUTANT 699|1568ms|1|1|1|1|1|1|1
MUTANT 700|1606ms|1|1|1|1|1|1|1
MUTANT 702|1453ms|1|1|1|1|1|1|1
MUTANT 701|1489ms|1|1|1|1|0|0|0
MUTANT 703|1488ms|1|1|1|1|1|1|1
MUTANT 704|1355ms|1|1|1|1|1|1|1
MUTANT 706|1381ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 705|1423ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 707|1452ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 708|1440ms|1|1|1|1|1|1|1
MUTANT 710|1350ms|1|1|1|1|1|1|1
MUTANT 709|1416ms|1|1|1|1|1|1|1
MUTANT 712|1373ms|1|0|0|1|1|1|1
MUTANT 711|1407ms|1|1|0|1|1|1|1
MUTANT 714|1341ms|1|1|1|1|1|1|1
MUTANT 713|1431ms|1|1|1|1|1|1|1
MUTANT 715|1386ms|1|1|1|1|1|1|1
MUTANT 716|1384ms|0|0|0|0|0|0|0
MUTANT 717|1380ms|0|0|0|0|0|0|0
MUTANT 718|1446ms|1|1|1|1|1|1|1
MUTANT 720|1393ms|1|1|0|1|1|1|1
MUTANT 719|1458ms|1|1|0|1|1|1|1
MUTANT 721|1475ms|1|1|1|1|1|1|1
MUTANT 722|1444ms|1|1|1|1|1|1|1
MUTANT 724|1390ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 723|1443ms|1|1|1|1|1|1|1
MUTANT 725|1450ms|1|1|1|1|1|1|1
MUTANT 726|1499ms|1|1|1|1|1|1|1
MUTANT 728|1444ms|1|1|1|1|1|1|1
MUTANT 727|1494ms|1|1|1|1|1|1|1
MUTANT 729|1468ms|1|1|1|1|1|1|1
MUTANT 730|1437ms|1|1|1|1|1|1|1
MUTANT 731|1446ms|1|1|1|1|1|1|1
MUTANT 732|1433ms|1|1|1|1|1|1|1
MUTANT 733|1412ms|1|1|1|0|1|1|1
MUTANT 734|1427ms|1|1|1|0|1|1|1
MUTANT 736|1375ms|1|1|1|1|0|1|1
MUTANT 735|1413ms|1|1|1|1|0|1|1
MUTANT 737|1411ms|1|1|1|1|0|1|1
MUTANT 738|1450ms|1|1|1|1|0|1|1
MUTANT 739|1422ms|1|1|0|1|1|1|1
MUTANT 740|1442ms|1|1|0|1|1|1|1
MUTANT 741|1662ms|1|1|1|1|1|1|1
MUTANT 742|1563ms|1|1|1|1|1|1|1
MUTANT 744|1446ms|1|1|1|1|1|1|1
MUTANT 743|1514ms|1|1|1|1|1|1|1
MUTANT 745|1477ms|1|1|1|1|1|1|1
MUTANT 746|1536ms|1|1|1|1|1|1|1
MUTANT 747|1431ms|1|1|1|1|1|1|1
MUTANT 748|1500ms|1|1|1|1|1|1|1
MUTANT 749|1398ms|1|1|1|1|1|1|1
MUTANT 750|1484ms|1|1|1|1|1|1|1
MUTANT 751|1412ms|1|1|0|1|1|1|1
MUTANT 752|1401ms|1|1|1|1|1|1|1
MUTANT 753|1431ms|1|1|0|1|1|1|1
MUTANT 754|1412ms|1|1|1|1|1|1|1
MUTANT 755|1348ms|1|1|1|1|1|1|1
MUTANT 756|1344ms|1|1|1|1|1|1|1
MUTANT 758|1392ms|1|1|1|1|1|1|1
MUTANT 757|1406ms|1|1|1|1|1|1|1
MUTANT 760|1527ms|1|1|1|1|1|1|1
MUTANT 759|1637ms|1|1|1|1|1|1|1
MUTANT 761|1446ms|1|1|1|1|1|1|1
MUTANT 762|1494ms|1|1|1|1|1|1|1
MUTANT 763|1582ms|1|1|1|1|1|1|1
MUTANT 764|1568ms|1|1|1|1|1|1|1
MUTANT 765|1378ms|1|1|1|1|1|1|1
MUTANT 766|1465ms|1|1|1|1|1|1|1
MUTANT 767|1386ms|1|1|1|1|1|1|1
MUTANT 768|1383ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 769|1429ms|1|1|1|1|1|1|1
MUTANT 770|1414ms|0|0|0|0|0|0|0
MUTANT 771|1369ms|1|1|1|1|1|1|1
MUTANT 772|1325ms|1|1|1|1|1|1|1
MUTANT 773|1200ms|1|1|1|1|1|1|1
MUTANT 774|1174ms|1|1|1|1|1|1|1
MUTANT 775|1359ms|1|1|1|1|1|1|1
MUTANT 776|1363ms|1|1|1|1|1|1|1
MUTANT 778|1375ms|1|1|1|1|1|1|1
MUTANT 777|1725ms|1|1|1|1|1|1|1
MUTANT 781|1577ms|1|1|1|1|1|1|1
MUTANT 780|1618ms|1|1|1|1|1|1|1
MUTANT 779|1634ms|1|1|1|1|1|1|1
MUTANT 782|1465ms|1|1|1|1|1|1|1
MUTANT 783|1375ms|1|1|1|1|1|1|1
MUTANT 784|1364ms|1|1|1|1|1|1|1
MUTANT 785|1450ms|1|1|1|1|1|1|1
MUTANT 786|1458ms|1|1|1|1|1|1|1
MUTANT 787|1427ms|1|1|1|1|1|1|1
MUTANT 788|1433ms|1|1|1|1|1|1|1
MUTANT 789|1436ms|1|1|1|1|1|1|1
MUTANT 790|1380ms|1|1|1|1|1|1|1
MUTANT 791|1549ms|1|1|1|1|1|1|1
MUTANT 792|1598ms|1|1|1|1|1|1|1
MUTANT 793|1611ms|1|1|1|1|1|1|1
MUTANT 794|1661ms|1|1|1|1|1|1|1
MUTANT 795|1497ms|1|1|1|1|1|1|1
MUTANT 797|1386ms|1|1|1|1|1|1|1
MUTANT 798|1407ms|1|1|1|1|1|1|1
MUTANT 799|1325ms|1|1|1|1|1|1|1
MUTANT 800|1343ms|1|1|1|1|1|1|1
MUTANT 801|1361ms|1|1|1|1|1|1|1
MUTANT 802|1358ms|1|1|1|1|1|1|1
MUTANT 803|1317ms|1|1|1|1|1|1|1
MUTANT 804|1374ms|1|1|1|1|1|1|1
MUTANT 805|1667ms|1|1|1|1|1|1|1
MUTANT 806|1649ms|1|1|1|1|1|1|1
MUTANT 807|1671ms|1|1|1|1|1|1|1
MUTANT 808|1714ms|1|1|1|1|1|1|1
MUTANT 810|1450ms|1|1|1|1|1|1|1
MUTANT 809|1520ms|1|1|1|1|1|1|1
MUTANT 811|1510ms|1|1|1|1|1|1|1
MUTANT 812|1477ms|1|1|1|1|1|1|1
MUTANT 813|1368ms|1|1|1|1|1|1|1
MUTANT 814|1398ms|1|1|1|1|1|1|1
MUTANT 815|1395ms|1|1|1|1|1|1|1
MUTANT 816|1425ms|1|1|1|1|1|1|1
MUTANT 817|1438ms|1|1|1|1|1|1|1
MUTANT 818|1459ms|1|1|1|1|1|1|1
MUTANT 819|1489ms|1|1|1|1|1|1|1
MUTANT 820|1468ms|1|1|1|1|1|1|1
MUTANT 821|1687ms|1|1|1|1|1|1|1
MUTANT 822|1661ms|1|1|1|1|1|1|1
MUTANT 823|1665ms|1|1|1|1|1|1|1
MUTANT 824|1608ms|1|1|1|1|1|1|1
MUTANT 825|1459ms|1|1|1|1|1|1|1
MUTANT 826|1502ms|1|1|1|1|1|1|1
MUTANT 827|1388ms|1|1|1|1|1|1|1
MUTANT 828|1449ms|1|1|1|1|1|1|1
MUTANT 829|1401ms|1|1|1|1|1|1|1
MUTANT 830|1439ms|1|1|1|1|1|1|1
MUTANT 831|1435ms|1|1|1|1|1|1|1
MUTANT 832|1474ms|1|1|1|1|1|1|1
MUTANT 833|1508ms|1|1|1|1|1|1|1
MUTANT 834|1462ms|1|1|1|1|1|1|1
MUTANT 835|1531ms|1|1|1|1|1|1|1
MUTANT 836|1533ms|1|1|1|1|1|1|1
MUTANT 837|1657ms|1|1|1|1|1|1|1
MUTANT 838|1686ms|1|1|1|1|1|1|1
MUTANT 839|1541ms|1|1|1|1|1|1|1
MUTANT 840|1502ms|1|1|1|1|1|1|1
MUTANT 841|1546ms|1|1|1|1|1|1|1
MUTANT 842|1483ms|1|1|1|1|1|1|1
MUTANT 844|1430ms|1|1|1|1|1|1|1
MUTANT 843|1504ms|1|1|1|1|1|1|1
MUTANT 846|1311ms|1|1|1|1|1|1|1
MUTANT 845|1406ms|1|1|1|1|1|1|1
MUTANT 847|1368ms|1|1|1|1|1|1|1
MUTANT 848|1436ms|1|1|1|1|1|1|1
MUTANT 849|1445ms|1|1|1|1|1|1|1
MUTANT 850|1486ms|1|1|1|1|1|1|1
MUTANT 851|1489ms|1|1|1|1|1|1|1
MUTANT 852|1720ms|1|1|1|1|1|1|1
MUTANT 853|1527ms|1|1|1|1|1|1|1
MUTANT 854|1477ms|1|1|1|1|1|1|1
MUTANT 855|1527ms|1|1|1|1|1|1|1
MUTANT 856|1369ms|1|1|1|1|1|1|1
MUTANT 858|1412ms|1|1|1|1|1|1|1
MUTANT 857|1444ms|1|1|1|1|1|1|1
MUTANT 860|1480ms|1|1|1|1|1|1|1
MUTANT 859|1646ms|1|1|1|1|1|1|1
MUTANT 861|1377ms|1|1|1|1|1|1|1
MUTANT 862|1457ms|1|1|1|1|1|1|1
MUTANT 864|1374ms|1|1|1|1|1|1|1
MUTANT 863|1497ms|1|1|1|1|1|1|1
MUTANT 865|1505ms|1|1|1|1|1|1|1
MUTANT 866|1570ms|1|1|1|1|1|1|1
MUTANT 867|1479ms|1|1|1|1|1|1|1
MUTANT 868|1631ms|1|1|1|1|1|1|1
MUTANT 869|1471ms|1|1|1|1|1|1|1
MUTANT 870|1438ms|1|1|1|1|1|1|1
MUTANT 871|1413ms|1|1|1|1|1|1|1
MUTANT 872|1488ms|1|1|1|1|1|1|1
MUTANT 873|1497ms|1|1|1|1|1|1|1
MUTANT 874|1489ms|1|1|1|1|1|1|1
MUTANT 875|1415ms|1|1|1|1|1|1|1
MUTANT 876|1376ms|1|1|1|1|1|1|1
MUTANT 877|1472ms|1|1|1|1|1|1|1
MUTANT 878|1495ms|1|1|1|1|1|1|1
MUTANT 879|1460ms|1|1|1|1|1|1|1
MUTANT 880|1449ms|1|1|1|1|1|1|1
MUTANT 881|1562ms|1|1|1|1|1|1|1
MUTANT 882|1671ms|1|1|1|1|1|1|1
MUTANT 883|1639ms|1|1|1|1|1|1|1
MUTANT 884|1511ms|1|1|1|1|1|1|1
MUTANT 885|1447ms|1|1|1|1|1|1|1
MUTANT 886|1472ms|1|1|1|1|1|1|1
MUTANT 887|1437ms|1|1|1|1|1|1|1
MUTANT 888|1455ms|1|1|1|1|1|1|1
MUTANT 889|1432ms|1|1|1|1|1|1|1
MUTANT 890|1440ms|1|1|1|1|1|1|1
MUTANT 891|1409ms|1|1|1|1|1|1|1
MUTANT 892|1425ms|1|1|1|1|1|1|1
MUTANT 893|1472ms|1|1|1|1|1|1|1
MUTANT 894|1416ms|1|1|1|1|1|1|1
MUTANT 895|1425ms|1|1|1|1|1|1|1
MUTANT 896|1426ms|1|1|1|1|1|1|1
MUTANT 897|1622ms|1|1|1|1|1|1|1
MUTANT 898|1569ms|1|1|1|1|1|1|1
MUTANT 899|1566ms|1|1|1|1|1|1|1
MUTANT 900|1642ms|1|1|1|1|1|1|1
MUTANT 901|1494ms|1|1|1|1|1|1|1
MUTANT 902|1442ms|1|1|1|1|1|1|1
MUTANT 903|1519ms|1|1|1|1|1|1|1
MUTANT 904|1361ms|1|1|1|1|1|1|1
MUTANT 905|1565ms|1|1|1|1|1|1|1
MUTANT 906|1609ms|1|1|1|1|1|1|1
MUTANT 907|1571ms|1|1|1|1|1|1|1
MUTANT 908|1529ms|1|1|1|1|1|1|1
MUTANT 910|1396ms|1|1|1|1|1|1|1
MUTANT 909|1547ms|1|1|1|1|1|1|1
MUTANT 911|1413ms|1|1|1|1|1|1|1
MUTANT 912|1505ms|1|1|1|1|1|1|1
MUTANT 913|1597ms|1|1|1|1|1|1|1
MUTANT 914|1601ms|1|1|1|1|1|1|1
MUTANT 915|1688ms|1|1|1|1|1|1|1
MUTANT 916|1643ms|1|1|1|1|1|1|1
MUTANT 917|1407ms|1|1|1|1|1|1|1
MUTANT 918|1409ms|1|1|1|1|1|1|1
MUTANT 919|1467ms|1|1|1|1|1|1|1
MUTANT 920|1494ms|1|1|1|1|1|1|1
MUTANT 922|1429ms|1|1|1|1|1|1|1
MUTANT 921|1508ms|1|1|1|1|1|1|1
MUTANT 923|1443ms|1|1|1|1|1|1|1
MUTANT 924|1401ms|1|1|1|1|1|1|1
MUTANT 925|1539ms|1|1|1|1|1|1|1
MUTANT 926|1550ms|1|1|1|1|1|1|1
MUTANT 927|1617ms|1|1|1|1|1|1|1
MUTANT 928|1578ms|1|1|1|1|1|1|1
MUTANT 930|1460ms|1|1|1|1|1|1|1
MUTANT 929|1566ms|1|1|1|1|1|1|1
MUTANT 932|1408ms|1|1|1|1|1|1|1
MUTANT 931|1481ms|1|1|1|1|1|1|1
MUTANT 933|1428ms|1|1|1|1|1|1|1
MUTANT 934|1472ms|1|1|1|1|1|1|1
MUTANT 936|1392ms|1|1|1|1|1|1|1
MUTANT 935|1443ms|1|1|1|1|1|1|1
MUTANT 937|1465ms|1|1|1|1|1|1|1
MUTANT 938|1453ms|1|1|1|1|1|1|1
MUTANT 939|1682ms|1|1|1|1|1|1|1
MUTANT 940|1651ms|1|1|1|1|1|1|1
MUTANT 942|1649ms|1|1|1|1|1|1|1
MUTANT 941|1829ms|1|1|1|1|1|1|1
MUTANT 943|1583ms|1|1|1|1|1|1|1
MUTANT 944|1660ms|1|1|1|1|1|1|1
MUTANT 945|1414ms|1|1|1|1|1|1|1
MUTANT 946|1506ms|1|1|1|1|1|1|1
MUTANT 947|1481ms|1|1|1|1|1|1|1
MUTANT 948|1520ms|1|1|1|1|1|1|1
MUTANT 949|1437ms|1|1|1|1|1|1|1
MUTANT 950|1480ms|1|1|1|1|1|1|1
MUTANT 951|1414ms|1|1|1|1|1|1|1
MUTANT 952|1397ms|1|1|1|1|1|1|1
MUTANT 953|1517ms|1|1|1|1|1|1|1
MUTANT 954|1438ms|1|1|1|1|1|1|1
MUTANT 955|1424ms|1|1|1|1|1|1|1
MUTANT 956|1445ms|1|1|1|1|1|1|1
MUTANT 957|1595ms|1|1|1|1|1|1|1
MUTANT 958|1625ms|1|1|1|1|1|1|1
MUTANT 959|1678ms|1|1|1|1|1|1|1
MUTANT 960|1700ms|1|1|1|1|1|1|1
MUTANT 961|1430ms|1|1|1|1|1|1|1
MUTANT 962|1516ms|1|1|1|1|1|1|1
MUTANT 963|1447ms|1|1|1|1|1|1|1
MUTANT 964|1433ms|1|1|1|1|1|1|1
MUTANT 965|1433ms|1|1|1|1|1|1|1
MUTANT 966|1411ms|1|1|1|1|1|1|1
MUTANT 967|1423ms|1|1|1|1|1|1|1
MUTANT 968|1423ms|1|1|1|1|1|1|1
MUTANT 969|1478ms|1|1|1|1|1|1|1
MUTANT 970|1522ms|1|1|1|1|1|1|1
MUTANT 971|1460ms|1|1|1|1|1|1|1
MUTANT 972|1596ms|1|1|1|1|1|1|1
MUTANT 973|1543ms|1|1|1|1|1|1|1
MUTANT 974|1551ms|1|1|1|1|1|1|1
MUTANT 975|1514ms|1|1|1|1|1|1|1
MUTANT 976|1495ms|1|1|1|1|1|1|1
MUTANT 977|1522ms|1|1|1|1|1|1|1
MUTANT 978|1530ms|1|1|1|1|1|1|1
MUTANT 979|1605ms|1|1|1|1|1|1|1
MUTANT 980|1527ms|1|1|1|1|1|1|1
MUTANT 981|1496ms|1|1|1|1|1|1|1
MUTANT 982|1392ms|1|1|1|1|1|1|1
MUTANT 983|1407ms|1|1|1|1|1|1|1
MUTANT 984|1464ms|1|1|1|1|1|1|1
MUTANT 985|1552ms|1|1|1|1|1|1|1
MUTANT 986|1446ms|1|1|1|1|1|1|1
MUTANT 987|1649ms|1|1|1|1|1|1|1
MUTANT 988|1571ms|1|1|1|1|1|1|1
MUTANT 989|1526ms|1|1|1|1|1|1|1
MUTANT 990|1534ms|1|1|1|1|1|1|1
MUTANT 991|1499ms|1|1|1|1|1|1|1
MUTANT 992|1458ms|1|1|1|1|1|1|1
MUTANT 993|1427ms|1|1|1|1|1|1|1
MUTANT 994|1451ms|1|1|1|1|1|1|1
MUTANT 995|1440ms|1|1|1|1|1|1|1
MUTANT 996|1452ms|1|1|1|1|1|1|1
MUTANT 997|1431ms|1|1|1|1|1|1|1
MUTANT 998|1462ms|1|1|1|1|1|1|1
MUTANT 999|1451ms|1|1|1|1|1|1|1
MUTANT 1000|1447ms|1|1|1|1|1|1|1
MUTANT 1001|1644ms|1|1|1|1|1|1|1
MUTANT 1002|1671ms|1|1|1|1|1|1|1
MUTANT 1003|1614ms|1|1|1|1|1|1|1
MUTANT 1004|1650ms|1|1|1|1|1|1|1
MUTANT 1005|1445ms|1|1|1|1|1|1|1
MUTANT 1006|1498ms|1|1|1|1|1|1|1
MUTANT 1007|1425ms|1|1|1|1|1|1|1
MUTANT 1008|1462ms|1|1|1|1|1|1|1
MUTANT 1009|1496ms|1|1|1|1|1|1|1
MUTANT 1010|1496ms|1|1|1|1|1|1|1
MUTANT 1011|1522ms|1|1|1|1|1|1|1
MUTANT 1012|1449ms|1|1|1|1|1|1|1
MUTANT 1013|1407ms|1|1|1|1|1|1|1
MUTANT 1014|1497ms|1|1|1|1|1|1|1
MUTANT 1015|1460ms|1|1|1|1|1|1|1
MUTANT 1016|1453ms|1|1|1|1|1|1|1
MUTANT 1017|1848ms|1|1|1|1|1|1|1
MUTANT 1018|1685ms|1|1|1|1|1|1|1
MUTANT 1019|1616ms|1|1|1|1|1|1|1
MUTANT 1020|1522ms|1|1|1|1|1|1|1
