mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 512|1381ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 513|1457ms|1|1|1|1|1|1|1
MUTANT 514|1467ms|1|1|1|1|1|1|1
MUTANT 515|1440ms|1|1|1|1|1|1|1
MUTANT 516|1433ms|1|1|1|1|1|1|1
MUTANT 517|1484ms|1|1|1|1|1|1|1
MUTANT 518|1468ms|0|0|0|0|0|0|0
MUTANT 519|1489ms|1|1|1|1|1|1|1
MUTANT 520|1498ms|1|1|1|1|1|1|1
MUTANT 521|1446ms|0|0|0|0|0|0|0
MUTANT 522|1473ms|1|1|0|1|1|1|1
MUTANT 523|1455ms|1|1|0|1|1|1|1
MUTANT 524|1441ms|1|1|1|1|1|1|1
MUTANT 525|1536ms|1|1|1|1|1|1|1
MUTANT 526|1471ms|1|1|1|1|1|1|1
MUTANT 527|1467ms|1|1|1|1|1|1|1
MUTANT 528|1543ms|1|1|1|1|1|1|1
MUTANT 529|1480ms|1|1|1|1|1|1|1
MUTANT 530|1356ms|1|1|1|1|1|1|1
MUTANT 531|1449ms|1|1|1|0|1|1|1
MUTANT 532|1474ms|1|1|1|1|1|1|1
MUTANT 533|1470ms|1|1|1|1|1|1|1
MUTANT 534|1454ms|1|1|1|1|1|0|0
MUTANT 535|1480ms|1|1|1|1|0|1|1
MUTANT 536|1423ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 537|1413ms|1|1|0|1|1|1|1
MUTANT 538|1413ms|1|1|0|1|1|1|1
MUTANT 539|1478ms|1|1|1|1|1|1|1
MUTANT 540|1431ms|1|1|0|1|1|1|1
MUTANT 541|1462ms|1|1|1|1|1|1|1
MUTANT 542|1422ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 543|1424ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 544|1363ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 545|1436ms|1|1|1|1|1|1|1
MUTANT 546|1428ms|1|1|1|1|1|1|1
MUTANT 547|1411ms|1|1|1|1|1|1|1
MUTANT 548|1406ms|1|1|1|1|1|1|1
MUTANT 549|1449ms|1|1|1|1|1|1|1
MUTANT 550|1416ms|1|1|1|1|1|1|1
MUTANT 551|1393ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 552|1396ms|1|1|1|0|1|1|1
MUTANT 553|1426ms|1|1|1|1|1|1|1
MUTANT 554|1418ms|1|1|1|1|1|1|1
MUTANT 555|1382ms|1|1|1|1|1|1|1
MUTANT 556|1453ms|0|1|1|0|1|1|1
MUTANT 557|1504ms|0|1|1|0|1|1|1
MUTANT 558|1472ms|1|1|1|1|1|1|1
MUTANT 559|1423ms|1|1|1|1|1|1|1
MUTANT 560|1525ms|0|0|0|0|0|0|0
MUTANT 561|1399ms|0|0|0|0|0|0|0
MUTANT 562|1380ms|0|0|0|0|0|0|0
MUTANT 563|1430ms|1|1|1|1|1|1|1
MUTANT 564|1405ms|1|1|1|1|1|1|1
MUTANT 565|1434ms|1|1|1|1|1|1|1
MUTANT 566|1499ms|1|1|1|1|1|1|1
MUTANT 567|1410ms|1|1|1|1|0|0|0
MUTANT 568|1511ms|1|1|1|1|1|1|1
MUTANT 569|1500ms|1|1|1|1|1|1|1
MUTANT 570|1441ms|1|1|1|1|1|1|1
MUTANT 571|1421ms|1|1|1|1|1|1|1
MUTANT 572|1422ms|1|1|1|1|1|1|1
MUTANT 573|1487ms|1|1|1|1|1|1|1
MUTANT 574|1399ms|1|1|0|1|1|1|1
MUTANT 575|1426ms|1|0|0|1|1|1|1
MUTANT 576|1369ms|1|1|1|1|1|1|1
MUTANT 577|1393ms|1|1|1|1|1|1|1
MUTANT 578|1509ms|1|1|0|1|1|1|1
MUTANT 579|1453ms|1|1|1|1|1|1|1
MUTANT 580|1427ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 581|1434ms|0|0|0|0|0|0|0
MUTANT 582|1473ms|0|0|0|0|0|0|0
MUTANT 583|1521ms|0|1|1|0|1|1|1
MUTANT 584|1492ms|1|1|1|1|0|0|0
MUTANT 585|1465ms|1|1|1|1|1|0|0
MUTANT 586|1403ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 587|1415ms|0|0|0|0|0|0|0
MUTANT 588|1473ms|0|1|1|0|1|1|1
MUTANT 589|1404ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 590|1488ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 591|1515ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 592|1520ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 593|1446ms|0|0|0|0|0|0|0
MUTANT 594|1442ms|1|1|1|1|1|1|1
MUTANT 595|1410ms|0|0|0|0|0|0|0
MUTANT 596|1448ms|0|0|0|0|0|0|0
MUTANT 597|1382ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 598|1400ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 599|1427ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 600|1420ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 601|1422ms|1|1|1|1|1|1|1
MUTANT 602|1405ms|1|1|1|1|1|1|1
MUTANT 603|1430ms|0|1|1|0|1|1|1
MUTANT 604|1421ms|1|1|1|1|1|1|1
MUTANT 605|1378ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 606|1479ms|0|0|0|0|0|0|0
MUTANT 607|1478ms|1|1|1|1|1|1|1
MUTANT 608|1438ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 609|1436ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 610|1479ms|1|1|1|1|1|1|1
MUTANT 611|1453ms|1|1|1|1|1|1|1
MUTANT 612|1442ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 613|1462ms|0|0|0|0|0|0|0
MUTANT 614|1500ms|1|1|1|1|1|1|1
MUTANT 615|1531ms|1|1|1|1|1|1|1
MUTANT 616|1486ms|1|1|1|1|1|1|1
MUTANT 617|1661ms|1|1|1|1|1|1|1
MUTANT 618|1718ms|0|1|1|0|1|1|1
MUTANT 619|1712ms|1|1|1|1|1|1|1
MUTANT 620|1723ms|0|1|1|0|1|1|1
MUTANT 621|1627ms|0|1|1|0|1|1|1
MUTANT 622|1479ms|0|1|1|0|1|1|1
MUTANT 623|1568ms|1|1|1|1|1|1|1
MUTANT 624|1510ms|1|1|1|1|1|1|1
MUTANT 625|1454ms|1|1|1|1|1|1|1
MUTANT 626|1558ms|1|1|1|1|1|1|1
MUTANT 627|1449ms|1|1|1|1|1|1|1
MUTANT 628|1462ms|1|1|1|1|1|1|1
MUTANT 629|1498ms|1|1|1|0|1|1|1
MUTANT 630|1443ms|1|1|1|1|1|1|1
MUTANT 631|1586ms|1|1|1|1|1|1|1
MUTANT 632|1559ms|1|1|1|1|1|1|1
MUTANT 633|1435ms|1|1|1|0|1|1|1
MUTANT 634|1541ms|1|1|1|1|1|1|1
MUTANT 635|1491ms|1|1|1|1|1|1|1
MUTANT 636|1477ms|1|1|1|1|1|1|1
MUTANT 637|1484ms|1|1|1|1|1|1|1
MUTANT 638|1524ms|1|1|1|1|1|1|1
MUTANT 639|1503ms|0|1|1|0|1|1|1
MUTANT 640|1493ms|1|1|1|0|1|1|1
MUTANT 641|1495ms|1|0|0|1|0|0|0
MUTANT 642|1464ms|1|1|0|1|1|1|1
MUTANT 644|1424ms|1|1|1|1|1|1|1
MUTANT 643|1499ms|1|1|1|1|1|1|1
MUTANT 645|1395ms|1|1|1|1|1|1|1
MUTANT 646|1433ms|1|1|1|1|0|0|0
MUTANT 647|1430ms|1|1|1|0|1|1|1
MUTANT 648|1448ms|1|1|1|1|1|1|1
MUTANT 649|1423ms|0|0|0|0|0|0|0
MUTANT 650|1433ms|1|1|1|1|1|1|1
MUTANT 651|1375ms|1|1|1|1|1|1|1
MUTANT 652|1436ms|1|1|1|1|1|1|1
MUTANT 653|1497ms|1|1|1|1|1|1|1
MUTANT 654|1520ms|1|1|1|1|0|0|0
MUTANT 655|1424ms|1|1|1|1|1|1|1
MUTANT 656|1379ms|1|1|1|1|1|1|1
MUTANT 657|1443ms|1|1|1|1|1|1|1
MUTANT 658|1478ms|1|1|1|1|1|1|1
MUTANT 659|1418ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 660|1511ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 661|1506ms|1|1|1|1|1|1|1
MUTANT 663|1391ms|1|1|1|1|1|1|1
MUTANT 662|1433ms|1|1|1|1|1|1|1
MUTANT 664|1494ms|1|1|0|1|1|1|1
MUTANT 665|1566ms|1|0|0|1|1|1|1
MUTANT 666|1429ms|1|1|1|1|1|1|1
MUTANT 667|1420ms|1|1|1|1|1|1|1
MUTANT 668|1521ms|1|1|1|1|1|1|1
MUTANT 669|1501ms|1|1|1|1|1|1|1
MUTANT 670|1529ms|1|1|1|1|1|1|1
MUTANT 671|1586ms|1|1|1|1|1|1|1
MUTANT 672|1557ms|1|1|0|1|1|1|1
MUTANT 673|1497ms|1|1|0|1|1|1|1
MUTANT 675|1370ms|1|1|1|1|1|1|1
MUTANT 674|1455ms|1|1|1|1|1|1|1
MUTANT 676|1435ms|1|1|1|1|1|1|1
MUTANT 677|1440ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 678|1397ms|1|1|1|1|1|1|1
MUTANT 679|1450ms|1|1|1|1|1|1|1
MUTANT 680|1422ms|1|1|1|1|1|1|1
MUTANT 681|1436ms|1|1|1|1|1|1|1
MUTANT 682|1448ms|1|1|1|1|1|1|1
MUTANT 683|1481ms|1|1|1|1|1|1|1
MUTANT 684|1535ms|1|1|1|1|1|1|1
MUTANT 685|1520ms|1|1|1|1|1|1|1
MUTANT 686|1486ms|1|1|1|0|1|1|1
MUTANT 687|1538ms|1|1|1|0|1|1|1
MUTANT 688|1452ms|1|1|1|1|0|1|1
MUTANT 689|1474ms|1|1|1|1|0|1|1
MUTANT 690|1482ms|1|1|1|1|0|1|1
MUTANT 691|1482ms|1|1|1|1|0|1|1
MUTANT 692|1476ms|1|1|0|1|1|1|1
MUTANT 693|1472ms|1|1|0|1|1|1|1
MUTANT 694|1427ms|1|1|1|1|1|1|1
MUTANT 695|1531ms|1|1|1|1|1|1|1
MUTANT 696|1473ms|1|1|1|1|1|1|1
MUTANT 697|1479ms|1|1|1|1|1|1|1
MUTANT 698|1523ms|1|1|1|1|1|1|1
MUTANT 699|1515ms|1|1|1|1|1|1|1
MUTANT 700|1515ms|1|1|1|1|1|1|1
MUTANT 701|1515ms|1|1|1|1|1|1|1
MUTANT 702|1451ms|1|1|1|1|1|1|1
MUTANT 703|1539ms|1|1|1|1|1|1|1
MUTANT 704|1502ms|1|1|0|1|1|1|1
MUTANT 705|1485ms|1|1|1|1|1|1|1
MUTANT 706|1483ms|1|1|0|1|1|1|1
MUTANT 707|1433ms|1|1|1|1|1|1|1
MUTANT 708|1404ms|1|1|1|1|1|1|1
MUTANT 709|1175ms|1|1|1|1|1|1|1
MUTANT 712|1438ms|1|1|1|1|1|1|1
MUTANT 711|1451ms|1|1|1|1|1|1|1
MUTANT 710|1466ms|1|1|1|1|1|1|1
MUTANT 713|1509ms|1|1|1|1|1|1|1
MUTANT 714|1515ms|1|1|1|1|1|1|1
MUTANT 715|1520ms|1|1|1|1|1|1|1
MUTANT 716|1571ms|1|1|1|1|1|1|1
MUTANT 717|1641ms|1|1|1|1|1|1|1
MUTANT 718|1403ms|1|1|1|1|1|1|1
MUTANT 719|1473ms|1|1|1|1|1|1|1
MUTANT 720|1496ms|1|1|1|1|1|1|1
MUTANT 721|1477ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 722|1495ms|1|1|1|1|1|1|1
MUTANT 723|1493ms|0|0|0|0|0|0|0
MUTANT 724|1482ms|1|1|1|1|1|1|1
MUTANT 725|1516ms|1|1|1|1|1|1|1
MUTANT 726|1233ms|1|1|1|1|1|1|1
MUTANT 727|1185ms|1|1|1|1|1|1|1
MUTANT 729|1361ms|1|1|1|1|1|1|1
MUTANT 728|1375ms|1|1|1|1|1|1|1
MUTANT 731|1407ms|1|1|1|1|1|1|1
MUTANT 730|1494ms|1|1|1|1|1|1|1
MUTANT 732|1439ms|1|1|1|1|1|1|1
MUTANT 733|1471ms|1|1|1|1|1|1|1
MUTANT 734|1479ms|1|1|1|1|1|1|1
MUTANT 735|1508ms|1|1|1|1|1|1|1
MUTANT 736|1483ms|1|1|1|1|1|1|1
MUTANT 737|1450ms|1|1|1|1|1|1|1
MUTANT 738|1401ms|1|1|1|1|1|1|1
MUTANT 739|1495ms|1|1|1|1|1|1|1
MUTANT 740|1519ms|1|1|1|1|1|1|1
MUTANT 741|1526ms|1|1|1|1|1|1|1
MUTANT 742|1626ms|1|1|1|1|1|1|1
MUTANT 743|1676ms|1|1|1|1|1|1|1
MUTANT 744|1424ms|1|1|1|1|1|1|1
MUTANT 745|1509ms|1|1|1|1|1|1|1
MUTANT 746|1539ms|1|1|1|1|1|1|1
MUTANT 747|1440ms|1|1|1|1|1|1|1
MUTANT 748|1543ms|1|1|1|1|1|1|1
MUTANT 750|1544ms|1|1|1|1|1|1|1
MUTANT 751|1490ms|1|1|1|1|1|1|1
MUTANT 752|1414ms|1|1|1|1|1|1|1
MUTANT 753|1465ms|1|1|1|1|1|1|1
MUTANT 754|1462ms|1|1|1|1|1|1|1
MUTANT 755|1662ms|1|1|1|1|1|1|1
MUTANT 756|1693ms|1|1|1|1|1|1|1
MUTANT 757|1694ms|1|1|1|1|1|1|1
MUTANT 758|1487ms|1|1|1|1|1|1|1
MUTANT 760|1471ms|1|1|1|1|1|1|1
MUTANT 761|1443ms|1|1|1|1|1|1|1
MUTANT 759|1549ms|1|1|1|1|1|1|1
MUTANT 762|1435ms|1|1|1|1|1|1|1
MUTANT 764|1423ms|1|1|1|1|1|1|1
MUTANT 765|1423ms|1|1|1|1|1|1|1
MUTANT 763|1527ms|1|1|1|1|1|1|1
MUTANT 766|1452ms|1|1|1|1|1|1|1
MUTANT 767|1483ms|1|1|1|1|1|1|1
MUTANT 768|1482ms|1|1|1|1|1|1|1
MUTANT 769|1468ms|1|1|1|1|1|1|1
MUTANT 770|1609ms|1|1|1|1|1|1|1
MUTANT 771|1505ms|1|1|1|1|1|1|1
MUTANT 772|1557ms|1|1|1|1|1|1|1
MUTANT 773|1597ms|1|1|1|1|1|1|1
MUTANT 774|1486ms|1|1|1|1|1|1|1
MUTANT 775|1486ms|1|1|1|1|1|1|1
MUTANT 776|1465ms|1|1|1|1|1|1|1
MUTANT 777|1468ms|1|1|1|1|1|1|1
MUTANT 778|1451ms|1|1|1|1|1|1|1
MUTANT 780|1493ms|1|1|1|1|1|1|1
MUTANT 779|1588ms|1|1|1|1|1|1|1
MUTANT 781|1511ms|1|1|1|1|1|1|1
MUTANT 782|1574ms|1|1|1|1|1|1|1
MUTANT 783|1587ms|1|1|1|1|1|1|1
MUTANT 784|1541ms|1|1|1|1|1|1|1
MUTANT 785|1475ms|1|1|1|1|1|1|1
MUTANT 786|1693ms|1|1|1|1|1|1|1
MUTANT 787|1453ms|1|1|1|1|1|1|1
MUTANT 788|1448ms|1|1|1|1|1|1|1
MUTANT 789|1548ms|1|1|1|1|1|1|1
MUTANT 790|1467ms|1|1|1|1|1|1|1
MUTANT 791|1375ms|1|1|1|1|1|1|1
MUTANT 792|1450ms|1|1|1|1|1|1|1
MUTANT 793|1496ms|1|1|1|1|1|1|1
MUTANT 794|1411ms|1|1|1|1|1|1|1
MUTANT 795|1450ms|1|1|1|1|1|1|1
MUTANT 796|1455ms|1|1|1|1|1|1|1
MUTANT 797|1423ms|1|1|1|1|1|1|1
MUTANT 799|1511ms|1|1|1|1|1|1|1
MUTANT 798|1659ms|1|1|1|1|1|1|1
MUTANT 800|1637ms|1|1|1|1|1|1|1
MUTANT 801|1675ms|1|1|1|1|1|1|1
MUTANT 802|1450ms|1|1|1|1|1|1|1
MUTANT 803|1488ms|1|1|1|1|1|1|1
MUTANT 804|1513ms|1|1|1|1|1|1|1
MUTANT 805|1463ms|1|1|1|1|1|1|1
MUTANT 806|1500ms|1|1|1|1|1|1|1
MUTANT 807|1491ms|1|1|1|1|1|1|1
MUTANT 809|1384ms|1|1|1|1|1|1|1
MUTANT 808|1550ms|1|1|1|1|1|1|1
MUTANT 810|1544ms|1|1|1|1|1|1|1
MUTANT 811|1483ms|1|1|1|1|1|1|1
MUTANT 812|1482ms|1|1|1|1|1|1|1
MUTANT 813|1473ms|1|1|1|1|1|1|1
MUTANT 814|1597ms|1|1|1|1|1|1|1
MUTANT 815|1672ms|1|1|1|1|1|1|1
MUTANT 816|1606ms|1|1|1|1|1|1|1
MUTANT 817|1570ms|1|1|1|1|1|1|1
MUTANT 818|1524ms|1|1|1|1|1|1|1
MUTANT 819|1472ms|1|1|1|1|1|1|1
MUTANT 820|1460ms|1|1|1|1|1|1|1
MUTANT 821|1473ms|1|1|1|1|1|1|1
MUTANT 822|1508ms|1|1|1|1|1|1|1
MUTANT 823|1453ms|1|1|1|1|1|1|1
MUTANT 825|1455ms|1|1|1|1|1|1|1
MUTANT 824|1484ms|1|1|1|1|1|1|1
MUTANT 827|1554ms|1|1|1|1|1|1|1
MUTANT 826|1571ms|1|1|1|1|1|1|1
MUTANT 828|1555ms|1|1|1|1|1|1|1
MUTANT 829|1702ms|1|1|1|1|1|1|1
MUTANT 830|1505ms|1|1|1|1|1|1|1
MUTANT 831|1515ms|1|1|1|1|1|1|1
MUTANT 832|1633ms|1|1|1|1|1|1|1
MUTANT 833|1582ms|1|1|1|1|1|1|1
MUTANT 835|1459ms|1|1|1|1|1|1|1
MUTANT 834|1492ms|1|1|1|1|1|1|1
MUTANT 836|1487ms|1|1|1|1|1|1|1
MUTANT 837|1518ms|1|1|1|1|1|1|1
MUTANT 839|1437ms|1|1|1|1|1|1|1
MUTANT 838|1458ms|1|1|1|1|1|1|1
MUTANT 840|1479ms|1|1|1|1|1|1|1
MUTANT 841|1446ms|1|1|1|1|1|1|1
MUTANT 842|1460ms|1|1|1|1|1|1|1
MUTANT 843|1485ms|1|1|1|1|1|1|1
MUTANT 844|1496ms|1|1|1|1|1|1|1
MUTANT 845|1483ms|1|1|1|1|1|1|1
MUTANT 846|1432ms|1|1|1|1|1|1|1
MUTANT 847|1521ms|1|1|1|1|1|1|1
MUTANT 848|1464ms|1|1|1|1|1|1|1
MUTANT 849|1497ms|1|1|1|1|1|1|1
MUTANT 850|1480ms|1|1|1|1|1|1|1
MUTANT 851|1497ms|1|1|1|1|1|1|1
MUTANT 852|1466ms|1|1|1|1|1|1|1
MUTANT 853|1485ms|1|1|1|1|1|1|1
MUTANT 854|1453ms|1|1|1|1|1|1|1
MUTANT 855|1445ms|1|1|1|1|1|1|1
MUTANT 856|1503ms|1|1|1|1|1|1|1
MUTANT 857|1479ms|1|1|1|1|1|1|1
MUTANT 858|1537ms|1|1|1|1|1|1|1
MUTANT 859|1538ms|1|1|1|1|1|1|1
MUTANT 860|1509ms|1|1|1|1|1|1|1
MUTANT 861|1483ms|1|1|1|1|1|1|1
MUTANT 862|1504ms|1|1|1|1|1|1|1
MUTANT 863|1630ms|1|1|1|1|1|1|1
MUTANT 864|1558ms|1|1|1|1|1|1|1
MUTANT 865|1548ms|1|1|1|1|1|1|1
MUTANT 866|1547ms|1|1|1|1|1|1|1
MUTANT 867|1589ms|1|1|1|1|1|1|1
MUTANT 869|1442ms|1|1|1|1|1|1|1
MUTANT 868|1534ms|1|1|1|1|1|1|1
MUTANT 870|1536ms|1|1|1|1|1|1|1
MUTANT 871|1428ms|1|1|1|1|1|1|1
MUTANT 872|1450ms|1|1|1|1|1|1|1
MUTANT 873|1427ms|1|1|1|1|1|1|1
MUTANT 874|1521ms|1|1|1|1|1|1|1
MUTANT 875|1484ms|1|1|1|1|1|1|1
MUTANT 876|1423ms|1|1|1|1|1|1|1
MUTANT 877|1420ms|1|1|1|1|1|1|1
MUTANT 881|1507ms|1|1|1|1|1|1|1
MUTANT 878|1679ms|1|1|1|1|1|1|1
MUTANT 879|1620ms|1|1|1|1|1|1|1
MUTANT 880|1661ms|1|1|1|1|1|1|1
MUTANT 882|1495ms|1|1|1|1|1|1|1
MUTANT 884|1424ms|1|1|1|1|1|1|1
MUTANT 883|1528ms|1|1|1|1|1|1|1
MUTANT 885|1488ms|1|1|1|1|1|1|1
MUTANT 886|1439ms|1|1|1|1|1|1|1
MUTANT 887|1441ms|1|1|1|1|1|1|1
MUTANT 888|1496ms|1|1|1|1|1|1|1
MUTANT 889|1422ms|1|1|1|1|1|1|1
MUTANT 891|1476ms|1|1|1|1|1|1|1
MUTANT 893|1378ms|1|1|1|1|1|1|1
MUTANT 890|1548ms|1|1|1|1|1|1|1
MUTANT 892|1472ms|1|1|1|1|1|1|1
MUTANT 894|1564ms|1|1|1|1|1|1|1
MUTANT 895|1581ms|1|1|1|1|1|1|1
MUTANT 897|1585ms|1|1|1|1|1|1|1
MUTANT 896|1638ms|1|1|1|1|1|1|1
MUTANT 898|1456ms|1|1|1|1|1|1|1
MUTANT 899|1481ms|1|1|1|1|1|1|1
MUTANT 900|1489ms|1|1|1|1|1|1|1
MUTANT 901|1527ms|1|1|1|1|1|1|1
MUTANT 902|1474ms|1|1|1|1|1|1|1
MUTANT 903|1431ms|1|1|1|1|1|1|1
MUTANT 904|1476ms|1|1|1|1|1|1|1
MUTANT 905|1415ms|1|1|1|1|1|1|1
MUTANT 906|1484ms|1|1|1|1|1|1|1
MUTANT 909|1367ms|1|1|1|1|1|1|1
MUTANT 908|1408ms|1|1|1|1|1|1|1
MUTANT 907|1570ms|1|1|1|1|1|1|1
MUTANT 910|1597ms|1|1|1|1|1|1|1
MUTANT 911|1581ms|1|1|1|1|1|1|1
MUTANT 913|1597ms|1|1|1|1|1|1|1
MUTANT 912|1639ms|1|1|1|1|1|1|1
MUTANT 915|1472ms|1|1|1|1|1|1|1
MUTANT 914|1512ms|1|1|1|1|1|1|1
MUTANT 917|1480ms|1|1|1|1|1|1|1
MUTANT 916|1514ms|1|1|1|1|1|1|1
MUTANT 918|1404ms|1|1|1|1|1|1|1
MUTANT 919|1478ms|1|1|1|1|1|1|1
MUTANT 920|1491ms|1|1|1|1|1|1|1
MUTANT 921|1500ms|1|1|1|1|1|1|1
MUTANT 922|1494ms|1|1|1|1|1|1|1
MUTANT 923|1416ms|1|1|1|1|1|1|1
MUTANT 924|1451ms|1|1|1|1|1|1|1
MUTANT 925|1431ms|1|1|1|1|1|1|1
MUTANT 926|1588ms|1|1|1|1|1|1|1
MUTANT 927|1569ms|1|1|1|1|1|1|1
MUTANT 929|1597ms|1|1|1|1|1|1|1
MUTANT 928|1714ms|1|1|1|1|1|1|1
MUTANT 931|1414ms|1|1|1|1|1|1|1
MUTANT 930|1444ms|1|1|1|1|1|1|1
MUTANT 932|1475ms|1|1|1|1|1|1|1
MUTANT 933|1467ms|1|1|1|1|1|1|1
MUTANT 934|1484ms|1|1|1|1|1|1|1
MUTANT 935|1477ms|1|1|1|1|1|1|1
MUTANT 936|1466ms|1|1|1|1|1|1|1
MUTANT 937|1482ms|1|1|1|1|1|1|1
MUTANT 939|1481ms|1|1|1|1|1|1|1
MUTANT 938|1512ms|1|1|1|1|1|1|1
MUTANT 940|1689ms|1|1|1|1|1|1|1
MUTANT 941|1680ms|1|1|1|1|1|1|1
MUTANT 942|1528ms|1|1|1|1|1|1|1
MUTANT 943|1581ms|1|1|1|1|1|1|1
MUTANT 944|1550ms|1|1|1|1|1|1|1
MUTANT 945|1519ms|1|1|1|1|1|1|1
MUTANT 946|1491ms|1|1|1|1|1|1|1
MUTANT 947|1491ms|1|1|1|1|1|1|1
MUTANT 948|1459ms|1|1|1|1|1|1|1
MUTANT 949|1462ms|1|1|1|1|1|1|1
MUTANT 950|1480ms|1|1|1|1|1|1|1
MUTANT 951|1514ms|1|1|1|1|1|1|1
MUTANT 952|1504ms|1|1|1|1|1|1|1
MUTANT 953|1491ms|1|1|1|1|1|1|1
MUTANT 954|1643ms|1|1|1|1|1|1|1
MUTANT 955|1706ms|1|1|1|1|1|1|1
MUTANT 957|1543ms|1|1|1|1|1|1|1
MUTANT 956|1665ms|1|1|1|1|1|1|1
MUTANT 958|1537ms|1|1|1|1|1|1|1
MUTANT 959|1597ms|1|1|1|1|1|1|1
MUTANT 960|1506ms|1|1|1|1|1|1|1
MUTANT 961|1533ms|1|1|1|1|1|1|1
MUTANT 962|1474ms|1|1|1|1|1|1|1
MUTANT 963|1480ms|1|1|1|1|1|1|1
MUTANT 964|1473ms|1|1|1|1|1|1|1
MUTANT 965|1494ms|1|1|1|1|1|1|1
MUTANT 966|1493ms|1|1|1|1|1|1|1
MUTANT 967|1509ms|1|1|1|1|1|1|1
MUTANT 968|1474ms|1|1|1|1|1|1|1
MUTANT 969|1448ms|1|1|1|1|1|1|1
MUTANT 970|1641ms|1|1|1|1|1|1|1
MUTANT 971|1654ms|1|1|1|1|1|1|1
MUTANT 972|1680ms|1|1|1|1|1|1|1
MUTANT 973|1672ms|1|1|1|1|1|1|1
MUTANT 974|1409ms|1|1|1|1|1|1|1
MUTANT 975|1482ms|1|1|1|1|1|1|1
MUTANT 976|1441ms|1|1|1|1|1|1|1
MUTANT 977|1467ms|1|1|1|1|1|1|1
MUTANT 978|1466ms|1|1|1|1|1|1|1
MUTANT 979|1469ms|1|1|1|1|1|1|1
MUTANT 980|1464ms|1|1|1|1|1|1|1
MUTANT 981|1530ms|1|1|1|1|1|1|1
MUTANT 982|1471ms|1|1|1|1|1|1|1
MUTANT 983|1615ms|1|1|1|1|1|1|1
MUTANT 984|1618ms|1|1|1|1|1|1|1
MUTANT 985|1686ms|1|1|1|1|1|1|1
MUTANT 986|1681ms|1|1|1|1|1|1|1
MUTANT 987|1516ms|1|1|1|1|1|1|1
MUTANT 988|1534ms|1|1|1|1|1|1|1
MUTANT 989|1501ms|1|1|1|1|1|1|1
MUTANT 990|1445ms|1|1|1|1|1|1|1
MUTANT 991|1450ms|1|1|1|1|1|1|1
MUTANT 992|1443ms|1|1|1|1|1|1|1
MUTANT 993|1400ms|1|1|1|1|1|1|1
MUTANT 994|1545ms|1|1|1|1|1|1|1
MUTANT 996|1445ms|1|1|1|1|1|1|1
MUTANT 995|1504ms|1|1|1|1|1|1|1
MUTANT 997|1461ms|1|1|1|1|1|1|1
MUTANT 998|1676ms|1|1|1|1|1|1|1
MUTANT 999|1566ms|1|1|1|1|1|1|1
MUTANT 1000|1599ms|1|1|1|1|1|1|1
MUTANT 1001|1708ms|1|1|1|1|1|1|1
MUTANT 1002|1479ms|1|1|1|1|1|1|1
MUTANT 1003|1529ms|1|1|1|1|1|1|1
MUTANT 1004|1494ms|1|1|1|1|1|1|1
MUTANT 1005|1428ms|1|1|1|1|1|1|1
MUTANT 1006|1464ms|1|1|1|1|1|1|1
MUTANT 1008|1470ms|1|1|1|1|1|1|1
MUTANT 1007|1503ms|1|1|1|1|1|1|1
MUTANT 1009|1519ms|1|1|1|1|1|1|1
MUTANT 1010|1527ms|1|1|1|1|1|1|1
MUTANT 1012|1442ms|1|1|1|1|1|1|1
MUTANT 1011|1463ms|1|1|1|1|1|1|1
MUTANT 1013|1508ms|1|1|1|1|1|1|1
MUTANT 1014|1622ms|1|1|1|1|1|1|1
MUTANT 1016|1547ms|1|1|1|1|1|1|1
MUTANT 1015|1625ms|1|1|1|1|1|1|1
MUTANT 1017|1646ms|1|1|1|1|1|1|1
MUTANT 1019|1453ms|1|1|1|1|1|1|1
MUTANT 1018|1484ms|1|1|1|1|1|1|1
