mutant-id|timeToExecute|0-passes a basic sanity check|1-allows namespaces to be a non-string value|2-honors global debug namespace enable calls|3-uses custom log function|4-should extend namespace|5-should extend namespace with custom delimiter|6-should extend namespace with empty delimiter
MUTANT 512|1517ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 513|1438ms|1|1|1|1|1|1|1
MUTANT 514|1455ms|1|1|1|1|1|1|1
MUTANT 515|1519ms|1|1|1|1|1|1|1
MUTANT 516|1590ms|1|1|1|1|1|1|1
MUTANT 517|1567ms|1|1|1|1|1|1|1
MUTANT 518|1558ms|0|0|0|0|0|0|0
MUTANT 519|1674ms|1|1|1|1|1|1|1
MUTANT 520|1631ms|1|1|1|1|1|1|1
MUTANT 521|1501ms|0|0|0|0|0|0|0
MUTANT 522|1549ms|1|1|0|1|1|1|1
MUTANT 523|1492ms|1|1|0|1|1|1|1
MUTANT 524|1443ms|1|1|1|1|1|1|1
MUTANT 525|1491ms|1|1|1|1|1|1|1
MUTANT 526|1499ms|1|1|1|1|1|1|1
MUTANT 527|1466ms|1|1|1|1|1|1|1
MUTANT 528|1506ms|1|1|1|1|1|1|1
MUTANT 529|1465ms|1|1|1|1|1|1|1
MUTANT 530|1582ms|1|1|1|1|1|1|1
MUTANT 531|1594ms|1|1|1|0|1|1|1
MUTANT 532|1640ms|1|1|1|1|1|1|1
MUTANT 533|1482ms|1|1|1|1|1|1|1
MUTANT 534|1562ms|1|1|1|1|1|0|0
MUTANT 535|1489ms|1|1|1|1|0|1|1
MUTANT 536|1499ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 537|1435ms|1|1|0|1|1|1|1
MUTANT 538|1426ms|1|1|0|1|1|1|1
MUTANT 539|1371ms|1|1|1|1|1|1|1
MUTANT 540|1414ms|1|1|0|1|1|1|1
MUTANT 541|1406ms|1|1|1|1|1|1|1
MUTANT 542|1437ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 543|1445ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 544|1400ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 545|1648ms|1|1|1|1|1|1|1
MUTANT 546|1904ms|1|1|1|1|1|1|1
MUTANT 547|1938ms|1|1|1|1|1|1|1
MUTANT 548|1895ms|1|1|1|1|1|1|1
MUTANT 549|1717ms|1|1|1|1|1|1|1
MUTANT 550|1557ms|1|1|1|1|1|1|1
MUTANT 551|1536ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 552|1479ms|1|1|1|0|1|1|1
MUTANT 553|1469ms|1|1|1|1|1|1|1
MUTANT 554|1477ms|1|1|1|1|1|1|1
MUTANT 555|1529ms|1|1|1|1|1|1|1
MUTANT 556|1576ms|0|1|1|0|1|1|1
MUTANT 557|1574ms|0|1|1|0|1|1|1
MUTANT 558|1637ms|1|1|1|1|1|1|1
MUTANT 559|2151ms|1|1|1|1|1|1|1
MUTANT 560|2002ms|0|0|0|0|0|0|0
MUTANT 561|2160ms|0|0|0|0|0|0|0
MUTANT 562|1981ms|0|0|0|0|0|0|0
MUTANT 563|2048ms|1|1|1|1|1|1|1
MUTANT 564|2007ms|1|1|1|1|1|1|1
MUTANT 565|2234ms|1|1|1|1|1|1|1
MUTANT 566|2206ms|1|1|1|1|1|1|1
MUTANT 567|2063ms|1|1|1|1|0|0|0
MUTANT 568|2102ms|1|1|1|1|1|1|1
MUTANT 569|1911ms|1|1|1|1|1|1|1
MUTANT 570|1991ms|1|1|1|1|1|1|1
MUTANT 571|1743ms|1|1|1|1|1|1|1
MUTANT 572|2039ms|1|1|1|1|1|1|1
MUTANT 573|2033ms|1|1|1|1|1|1|1
MUTANT 574|2040ms|1|1|0|1|1|1|1
MUTANT 575|2101ms|1|0|0|1|1|1|1
MUTANT 576|2042ms|1|1|1|1|1|1|1
MUTANT 577|2323ms|1|1|1|1|1|1|1
MUTANT 578|1949ms|1|1|0|1|1|1|1
MUTANT 579|2361ms|1|1|1|1|1|1|1
MUTANT 580|2225ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 581|1735ms|0|0|0|0|0|0|0
MUTANT 582|1730ms|0|0|0|0|0|0|0
MUTANT 583|1491ms|0|1|1|0|1|1|1
MUTANT 584|1509ms|1|1|1|1|0|0|0
MUTANT 585|1520ms|1|1|1|1|1|0|0
MUTANT 586|1491ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 587|1514ms|0|0|0|0|0|0|0
MUTANT 588|1453ms|0|1|1|0|1|1|1
MUTANT 589|1397ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 590|1389ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 591|1597ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 592|1483ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 593|1602ms|0|0|0|0|0|0|0
MUTANT 594|1605ms|1|1|1|1|1|1|1
MUTANT 595|1628ms|0|0|0|0|0|0|0
MUTANT 596|1664ms|0|0|0|0|0|0|0
MUTANT 598|1690ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 597|1734ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 600|1948ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 599|2116ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 602|2135ms|1|1|1|1|1|1|1
MUTANT 601|2174ms|1|1|1|1|1|1|1
MUTANT 603|2184ms|0|1|1|0|1|1|1
MUTANT 604|2153ms|1|1|1|1|1|1|1
MUTANT 605|1959ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 606|1960ms|0|0|0|0|0|0|0
MUTANT 607|2111ms|1|1|1|1|1|1|1
MUTANT 608|2288ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 609|2128ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 610|2128ms|1|1|1|1|1|1|1
MUTANT 611|1868ms|1|1|1|1|1|1|1
MUTANT 612|2135ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 613|1880ms|0|0|0|0|0|0|0
MUTANT 614|1971ms|1|1|1|1|1|1|1
MUTANT 615|1963ms|1|1|1|1|1|1|1
MUTANT 616|1935ms|1|1|1|1|1|1|1
MUTANT 617|1923ms|1|1|1|1|1|1|1
MUTANT 618|1975ms|0|1|1|0|1|1|1
MUTANT 619|1817ms|1|1|1|1|1|1|1
MUTANT 620|1700ms|0|1|1|0|1|1|1
MUTANT 621|1741ms|0|1|1|0|1|1|1
MUTANT 622|1697ms|0|1|1|0|1|1|1
MUTANT 623|1760ms|1|1|1|1|1|1|1
MUTANT 624|1661ms|1|1|1|1|1|1|1
MUTANT 625|1730ms|1|1|1|1|1|1|1
MUTANT 626|1716ms|1|1|1|1|1|1|1
MUTANT 627|1634ms|1|1|1|1|1|1|1
MUTANT 628|1750ms|1|1|1|1|1|1|1
MUTANT 629|1662ms|1|1|1|0|1|1|1
MUTANT 630|1694ms|1|1|1|1|1|1|1
MUTANT 631|1593ms|1|1|1|1|1|1|1
MUTANT 632|1614ms|1|1|1|1|1|1|1
MUTANT 633|1637ms|1|1|1|0|1|1|1
MUTANT 634|1659ms|1|1|1|1|1|1|1
MUTANT 635|1666ms|1|1|1|1|1|1|1
MUTANT 636|1732ms|1|1|1|1|1|1|1
MUTANT 637|1750ms|1|1|1|1|1|1|1
MUTANT 638|1714ms|1|1|1|1|1|1|1
MUTANT 639|1692ms|0|1|1|0|1|1|1
MUTANT 640|1715ms|1|1|1|0|1|1|1
MUTANT 641|1717ms|1|0|0|1|0|0|0
MUTANT 642|1811ms|1|1|0|1|1|1|1
MUTANT 643|1763ms|1|1|1|1|1|1|1
MUTANT 644|1707ms|1|1|1|1|1|1|1
MUTANT 645|1696ms|1|1|1|1|1|1|1
MUTANT 646|1719ms|1|1|1|1|0|0|0
MUTANT 647|1571ms|1|1|1|0|1|1|1
MUTANT 648|1635ms|1|1|1|1|1|1|1
MUTANT 649|1600ms|0|0|0|0|0|0|0
MUTANT 650|1609ms|1|1|1|1|1|1|1
MUTANT 651|1580ms|1|1|1|1|1|1|1
MUTANT 652|1537ms|1|1|1|1|1|1|1
MUTANT 653|1646ms|1|1|1|1|1|1|1
MUTANT 654|1534ms|1|1|1|1|0|0|0
MUTANT 655|1646ms|1|1|1|1|1|1|1
MUTANT 656|1653ms|1|1|1|1|1|1|1
MUTANT 657|1637ms|1|1|1|1|1|1|1
MUTANT 658|1633ms|1|1|1|1|1|1|1
MUTANT 659|1779ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 660|1920ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 661|1814ms|1|1|1|1|1|1|1
MUTANT 662|1877ms|1|1|1|1|1|1|1
MUTANT 663|1650ms|1|1|1|1|1|1|1
MUTANT 664|1670ms|1|1|0|1|1|1|1
MUTANT 665|1728ms|1|0|0|1|1|1|1
MUTANT 666|1686ms|1|1|1|1|1|1|1
MUTANT 667|1828ms|1|1|1|1|1|1|1
MUTANT 668|1740ms|1|1|1|1|1|1|1
MUTANT 669|1814ms|1|1|1|1|1|1|1
MUTANT 670|1700ms|1|1|1|1|1|1|1
MUTANT 671|1739ms|1|1|1|1|1|1|1
MUTANT 672|1790ms|1|1|0|1|1|1|1
MUTANT 673|1815ms|1|1|0|1|1|1|1
MUTANT 674|1806ms|1|1|1|1|1|1|1
MUTANT 675|1623ms|1|1|1|1|1|1|1
MUTANT 676|1718ms|1|1|1|1|1|1|1
MUTANT 678|1709ms|1|1|1|1|1|1|1
MUTANT 677|1746ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 679|1729ms|1|1|1|1|1|1|1
MUTANT 680|1755ms|1|1|1|1|1|1|1
MUTANT 682|1632ms|1|1|1|1|1|1|1
MUTANT 681|1662ms|1|1|1|1|1|1|1
MUTANT 683|1613ms|1|1|1|1|1|1|1
MUTANT 684|1637ms|1|1|1|1|1|1|1
MUTANT 685|1601ms|1|1|1|1|1|1|1
MUTANT 686|1599ms|1|1|1|0|1|1|1
MUTANT 687|1940ms|1|1|1|0|1|1|1
MUTANT 688|1924ms|1|1|1|1|0|1|1
MUTANT 690|2040ms|1|1|1|1|0|1|1
MUTANT 689|2083ms|1|1|1|1|0|1|1
MUTANT 691|2160ms|1|1|1|1|0|1|1
MUTANT 692|2445ms|1|1|0|1|1|1|1
MUTANT 694|2238ms|1|1|1|1|1|1|1
MUTANT 693|2465ms|1|1|0|1|1|1|1
MUTANT 695|2424ms|1|1|1|1|1|1|1
MUTANT 696|1948ms|1|1|1|1|1|1|1
MUTANT 697|1920ms|1|1|1|1|1|1|1
MUTANT 698|1960ms|1|1|1|1|1|1|1
MUTANT 699|1819ms|1|1|1|1|1|1|1
MUTANT 701|1794ms|1|1|1|1|1|1|1
MUTANT 700|1888ms|1|1|1|1|1|1|1
MUTANT 702|1965ms|1|1|1|1|1|1|1
MUTANT 703|1935ms|1|1|1|1|1|1|1
MUTANT 704|1723ms|1|1|0|1|1|1|1
MUTANT 705|1655ms|1|1|1|1|1|1|1
MUTANT 706|1582ms|1|1|0|1|1|1|1
MUTANT 707|1487ms|1|1|1|1|1|1|1
MUTANT 708|1374ms|1|1|1|1|1|1|1
MUTANT 709|1395ms|1|1|1|1|1|1|1
MUTANT 711|1498ms|1|1|1|1|1|1|1
MUTANT 712|1516ms|1|1|1|1|1|1|1
MUTANT 710|1616ms|1|1|1|1|1|1|1
MUTANT 713|1760ms|1|1|1|1|1|1|1
MUTANT 714|1561ms|1|1|1|1|1|1|1
MUTANT 715|1586ms|1|1|1|1|1|1|1
MUTANT 716|1865ms|1|1|1|1|1|1|1
MUTANT 717|1822ms|1|1|1|1|1|1|1
MUTANT 718|2426ms|1|1|1|1|1|1|1
MUTANT 719|2410ms|1|1|1|1|1|1|1
MUTANT 721|2103ms|-2|-2|-2|-2|-2|-2|-2
MUTANT 720|2271ms|1|1|1|1|1|1|1
MUTANT 722|2047ms|1|1|1|1|1|1|1
MUTANT 723|2150ms|0|0|0|0|0|0|0
MUTANT 725|2299ms|1|1|1|1|1|1|1
MUTANT 724|2357ms|1|1|1|1|1|1|1
MUTANT 726|1531ms|1|1|1|1|1|1|1
MUTANT 727|1415ms|1|1|1|1|1|1|1
MUTANT 730|1690ms|1|1|1|1|1|1|1
MUTANT 728|1710ms|1|1|1|1|1|1|1
MUTANT 729|1714ms|1|1|1|1|1|1|1
MUTANT 731|1710ms|1|1|1|1|1|1|1
MUTANT 734|1551ms|1|1|1|1|1|1|1
MUTANT 732|1586ms|1|1|1|1|1|1|1
MUTANT 735|1595ms|1|1|1|1|1|1|1
MUTANT 733|1640ms|1|1|1|1|1|1|1
MUTANT 738|1524ms|1|1|1|1|1|1|1
MUTANT 736|1582ms|1|1|1|1|1|1|1
MUTANT 737|1582ms|1|1|1|1|1|1|1
MUTANT 739|1619ms|1|1|1|1|1|1|1
MUTANT 742|1598ms|1|1|1|1|1|1|1
MUTANT 740|1630ms|1|1|1|1|1|1|1
MUTANT 741|1644ms|1|1|1|1|1|1|1
MUTANT 743|1732ms|1|1|1|1|1|1|1
MUTANT 745|1518ms|1|1|1|1|1|1|1
MUTANT 744|1534ms|1|1|1|1|1|1|1
MUTANT 746|1869ms|1|1|1|1|1|1|1
MUTANT 747|1695ms|1|1|1|1|1|1|1
MUTANT 748|1641ms|1|1|1|1|1|1|1
MUTANT 750|1609ms|1|1|1|1|1|1|1
MUTANT 751|1587ms|1|1|1|1|1|1|1
MUTANT 752|1701ms|1|1|1|1|1|1|1
MUTANT 753|1633ms|1|1|1|1|1|1|1
MUTANT 754|1644ms|1|1|1|1|1|1|1
MUTANT 756|2040ms|1|1|1|1|1|1|1
MUTANT 755|2338ms|1|1|1|1|1|1|1
MUTANT 757|2088ms|1|1|1|1|1|1|1
MUTANT 758|1796ms|1|1|1|1|1|1|1
MUTANT 759|1571ms|1|1|1|1|1|1|1
MUTANT 761|1572ms|1|1|1|1|1|1|1
MUTANT 760|1688ms|1|1|1|1|1|1|1
MUTANT 762|2172ms|1|1|1|1|1|1|1
MUTANT 763|2336ms|1|1|1|1|1|1|1
MUTANT 764|2339ms|1|1|1|1|1|1|1
MUTANT 765|2346ms|1|1|1|1|1|1|1
MUTANT 766|1820ms|1|1|1|1|1|1|1
MUTANT 767|1700ms|1|1|1|1|1|1|1
MUTANT 768|1649ms|1|1|1|1|1|1|1
MUTANT 769|1734ms|1|1|1|1|1|1|1
MUTANT 770|1725ms|1|1|1|1|1|1|1
MUTANT 772|1694ms|1|1|1|1|1|1|1
MUTANT 771|1741ms|1|1|1|1|1|1|1
MUTANT 773|1786ms|1|1|1|1|1|1|1
MUTANT 774|1637ms|1|1|1|1|1|1|1
MUTANT 775|1619ms|1|1|1|1|1|1|1
MUTANT 776|1638ms|1|1|1|1|1|1|1
MUTANT 777|1648ms|1|1|1|1|1|1|1
MUTANT 778|1689ms|1|1|1|1|1|1|1
MUTANT 779|1602ms|1|1|1|1|1|1|1
MUTANT 780|1661ms|1|1|1|1|1|1|1
MUTANT 781|1638ms|1|1|1|1|1|1|1
MUTANT 782|1873ms|1|1|1|1|1|1|1
MUTANT 783|1790ms|1|1|1|1|1|1|1
MUTANT 784|1816ms|1|1|1|1|1|1|1
MUTANT 785|1794ms|1|1|1|1|1|1|1
MUTANT 786|2078ms|1|1|1|1|1|1|1
MUTANT 787|2222ms|1|1|1|1|1|1|1
MUTANT 788|2135ms|1|1|1|1|1|1|1
MUTANT 789|2086ms|1|1|1|1|1|1|1
MUTANT 790|1988ms|1|1|1|1|1|1|1
MUTANT 791|1658ms|1|1|1|1|1|1|1
MUTANT 792|1736ms|1|1|1|1|1|1|1
MUTANT 793|1610ms|1|1|1|1|1|1|1
MUTANT 794|2206ms|1|1|1|1|1|1|1
MUTANT 795|2123ms|1|1|1|1|1|1|1
MUTANT 796|2081ms|1|1|1|1|1|1|1
MUTANT 797|2319ms|1|1|1|1|1|1|1
MUTANT 799|1689ms|1|1|1|1|1|1|1
MUTANT 798|1936ms|1|1|1|1|1|1|1
MUTANT 800|1862ms|1|1|1|1|1|1|1
MUTANT 801|1766ms|1|1|1|1|1|1|1
MUTANT 802|1873ms|1|1|1|1|1|1|1
MUTANT 803|1808ms|1|1|1|1|1|1|1
MUTANT 804|1896ms|1|1|1|1|1|1|1
MUTANT 805|1822ms|1|1|1|1|1|1|1
MUTANT 807|2005ms|1|1|1|1|1|1|1
MUTANT 806|2193ms|1|1|1|1|1|1|1
MUTANT 809|1885ms|1|1|1|1|1|1|1
MUTANT 808|2014ms|1|1|1|1|1|1|1
MUTANT 811|1695ms|1|1|1|1|1|1|1
MUTANT 812|1635ms|1|1|1|1|1|1|1
MUTANT 810|1777ms|1|1|1|1|1|1|1
MUTANT 813|1672ms|1|1|1|1|1|1|1
MUTANT 814|1556ms|1|1|1|1|1|1|1
MUTANT 816|1527ms|1|1|1|1|1|1|1
MUTANT 817|1579ms|1|1|1|1|1|1|1
MUTANT 815|1649ms|1|1|1|1|1|1|1
MUTANT 819|1633ms|1|1|1|1|1|1|1
MUTANT 818|1670ms|1|1|1|1|1|1|1
MUTANT 820|1595ms|1|1|1|1|1|1|1
MUTANT 821|1605ms|1|1|1|1|1|1|1
MUTANT 822|1740ms|1|1|1|1|1|1|1
MUTANT 823|1743ms|1|1|1|1|1|1|1
MUTANT 824|1789ms|1|1|1|1|1|1|1
MUTANT 825|1782ms|1|1|1|1|1|1|1
MUTANT 826|1631ms|1|1|1|1|1|1|1
MUTANT 827|1626ms|1|1|1|1|1|1|1
MUTANT 829|1598ms|1|1|1|1|1|1|1
MUTANT 828|1675ms|1|1|1|1|1|1|1
MUTANT 831|1499ms|1|1|1|1|1|1|1
MUTANT 830|1539ms|1|1|1|1|1|1|1
MUTANT 832|1619ms|1|1|1|1|1|1|1
MUTANT 833|1646ms|1|1|1|1|1|1|1
MUTANT 834|1569ms|1|1|1|1|1|1|1
MUTANT 835|1570ms|1|1|1|1|1|1|1
MUTANT 836|1794ms|1|1|1|1|1|1|1
MUTANT 837|1806ms|1|1|1|1|1|1|1
MUTANT 838|2114ms|1|1|1|1|1|1|1
MUTANT 839|2135ms|1|1|1|1|1|1|1
MUTANT 840|2204ms|1|1|1|1|1|1|1
MUTANT 841|2129ms|1|1|1|1|1|1|1
MUTANT 842|1893ms|1|1|1|1|1|1|1
MUTANT 843|1868ms|1|1|1|1|1|1|1
MUTANT 844|1804ms|1|1|1|1|1|1|1
MUTANT 845|1820ms|1|1|1|1|1|1|1
MUTANT 847|1779ms|1|1|1|1|1|1|1
MUTANT 846|1907ms|1|1|1|1|1|1|1
MUTANT 848|1711ms|1|1|1|1|1|1|1
MUTANT 849|1769ms|1|1|1|1|1|1|1
MUTANT 850|1857ms|1|1|1|1|1|1|1
MUTANT 851|1920ms|1|1|1|1|1|1|1
MUTANT 852|1860ms|1|1|1|1|1|1|1
MUTANT 853|1852ms|1|1|1|1|1|1|1
MUTANT 854|1905ms|1|1|1|1|1|1|1
MUTANT 855|1785ms|1|1|1|1|1|1|1
MUTANT 856|1723ms|1|1|1|1|1|1|1
MUTANT 857|1774ms|1|1|1|1|1|1|1
MUTANT 858|1748ms|1|1|1|1|1|1|1
MUTANT 859|1813ms|1|1|1|1|1|1|1
MUTANT 860|1853ms|1|1|1|1|1|1|1
MUTANT 861|1856ms|1|1|1|1|1|1|1
MUTANT 862|1879ms|1|1|1|1|1|1|1
MUTANT 863|1984ms|1|1|1|1|1|1|1
MUTANT 864|1962ms|1|1|1|1|1|1|1
MUTANT 865|1894ms|1|1|1|1|1|1|1
MUTANT 866|2085ms|1|1|1|1|1|1|1
MUTANT 867|1954ms|1|1|1|1|1|1|1
MUTANT 868|2084ms|1|1|1|1|1|1|1
MUTANT 869|2132ms|1|1|1|1|1|1|1
MUTANT 870|1962ms|1|1|1|1|1|1|1
MUTANT 871|1964ms|1|1|1|1|1|1|1
MUTANT 872|1825ms|1|1|1|1|1|1|1
MUTANT 873|1884ms|1|1|1|1|1|1|1
MUTANT 874|1852ms|1|1|1|1|1|1|1
MUTANT 875|1782ms|1|1|1|1|1|1|1
MUTANT 876|1802ms|1|1|1|1|1|1|1
MUTANT 877|1830ms|1|1|1|1|1|1|1
MUTANT 878|1630ms|1|1|1|1|1|1|1
MUTANT 879|1659ms|1|1|1|1|1|1|1
MUTANT 880|1723ms|1|1|1|1|1|1|1
MUTANT 881|1636ms|1|1|1|1|1|1|1
MUTANT 882|1660ms|1|1|1|1|1|1|1
MUTANT 883|1702ms|1|1|1|1|1|1|1
MUTANT 884|1626ms|1|1|1|1|1|1|1
MUTANT 885|1708ms|1|1|1|1|1|1|1
MUTANT 887|1684ms|1|1|1|1|1|1|1
MUTANT 886|1845ms|1|1|1|1|1|1|1
MUTANT 888|1827ms|1|1|1|1|1|1|1
MUTANT 889|1703ms|1|1|1|1|1|1|1
MUTANT 890|1685ms|1|1|1|1|1|1|1
MUTANT 891|1684ms|1|1|1|1|1|1|1
MUTANT 892|1673ms|1|1|1|1|1|1|1
MUTANT 893|1707ms|1|1|1|1|1|1|1
MUTANT 894|1732ms|1|1|1|1|1|1|1
MUTANT 895|1787ms|1|1|1|1|1|1|1
MUTANT 896|1705ms|1|1|1|1|1|1|1
MUTANT 897|1756ms|1|1|1|1|1|1|1
MUTANT 898|1788ms|1|1|1|1|1|1|1
MUTANT 899|1718ms|1|1|1|1|1|1|1
MUTANT 900|1796ms|1|1|1|1|1|1|1
MUTANT 901|2058ms|1|1|1|1|1|1|1
MUTANT 903|2119ms|1|1|1|1|1|1|1
MUTANT 902|2164ms|1|1|1|1|1|1|1
MUTANT 904|2631ms|1|1|1|1|1|1|1
MUTANT 905|2367ms|1|1|1|1|1|1|1
MUTANT 906|1903ms|1|1|1|1|1|1|1
MUTANT 907|2003ms|1|1|1|1|1|1|1
MUTANT 908|1742ms|1|1|1|1|1|1|1
MUTANT 909|1735ms|1|1|1|1|1|1|1
MUTANT 910|1558ms|1|1|1|1|1|1|1
MUTANT 911|1599ms|1|1|1|1|1|1|1
MUTANT 912|1609ms|1|1|1|1|1|1|1
MUTANT 913|1640ms|1|1|1|1|1|1|1
MUTANT 914|1687ms|1|1|1|1|1|1|1
MUTANT 915|1654ms|1|1|1|1|1|1|1
MUTANT 916|1570ms|1|1|1|1|1|1|1
MUTANT 917|1653ms|1|1|1|1|1|1|1
MUTANT 919|2044ms|1|1|1|1|1|1|1
MUTANT 918|2177ms|1|1|1|1|1|1|1
MUTANT 920|2328ms|1|1|1|1|1|1|1
MUTANT 921|2666ms|1|1|1|1|1|1|1
MUTANT 922|2142ms|1|1|1|1|1|1|1
MUTANT 923|2159ms|1|1|1|1|1|1|1
MUTANT 924|2278ms|1|1|1|1|1|1|1
MUTANT 925|2599ms|1|1|1|1|1|1|1
MUTANT 927|2231ms|1|1|1|1|1|1|1
MUTANT 926|2275ms|1|1|1|1|1|1|1
MUTANT 928|2127ms|1|1|1|1|1|1|1
MUTANT 929|1890ms|1|1|1|1|1|1|1
MUTANT 931|1619ms|1|1|1|1|1|1|1
MUTANT 930|1676ms|1|1|1|1|1|1|1
MUTANT 932|1708ms|1|1|1|1|1|1|1
MUTANT 933|1869ms|1|1|1|1|1|1|1
MUTANT 934|1692ms|1|1|1|1|1|1|1
MUTANT 935|1661ms|1|1|1|1|1|1|1
MUTANT 936|1758ms|1|1|1|1|1|1|1
MUTANT 937|1911ms|1|1|1|1|1|1|1
MUTANT 939|1869ms|1|1|1|1|1|1|1
MUTANT 938|1886ms|1|1|1|1|1|1|1
MUTANT 940|2372ms|1|1|1|1|1|1|1
MUTANT 941|1943ms|1|1|1|1|1|1|1
MUTANT 942|2118ms|1|1|1|1|1|1|1
MUTANT 943|2125ms|1|1|1|1|1|1|1
MUTANT 944|1762ms|1|1|1|1|1|1|1
MUTANT 945|1660ms|1|1|1|1|1|1|1
MUTANT 947|1550ms|1|1|1|1|1|1|1
MUTANT 946|1572ms|1|1|1|1|1|1|1
MUTANT 948|1808ms|1|1|1|1|1|1|1
MUTANT 949|1944ms|1|1|1|1|1|1|1
MUTANT 950|2193ms|1|1|1|1|1|1|1
MUTANT 951|2261ms|1|1|1|1|1|1|1
MUTANT 952|1897ms|1|1|1|1|1|1|1
MUTANT 953|2225ms|1|1|1|1|1|1|1
MUTANT 954|1973ms|1|1|1|1|1|1|1
MUTANT 955|2006ms|1|1|1|1|1|1|1
MUTANT 956|1977ms|1|1|1|1|1|1|1
MUTANT 957|1979ms|1|1|1|1|1|1|1
MUTANT 958|2069ms|1|1|1|1|1|1|1
MUTANT 959|2039ms|1|1|1|1|1|1|1
MUTANT 960|1977ms|1|1|1|1|1|1|1
MUTANT 961|2107ms|1|1|1|1|1|1|1
MUTANT 963|1911ms|1|1|1|1|1|1|1
MUTANT 962|1998ms|1|1|1|1|1|1|1
MUTANT 964|1834ms|1|1|1|1|1|1|1
MUTANT 965|1646ms|1|1|1|1|1|1|1
MUTANT 967|1625ms|1|1|1|1|1|1|1
MUTANT 966|1659ms|1|1|1|1|1|1|1
MUTANT 968|1660ms|1|1|1|1|1|1|1
MUTANT 969|1661ms|1|1|1|1|1|1|1
MUTANT 971|1600ms|1|1|1|1|1|1|1
MUTANT 970|1638ms|1|1|1|1|1|1|1
MUTANT 972|1699ms|1|1|1|1|1|1|1
MUTANT 973|1737ms|1|1|1|1|1|1|1
MUTANT 975|1745ms|1|1|1|1|1|1|1
MUTANT 974|1847ms|1|1|1|1|1|1|1
MUTANT 976|1759ms|1|1|1|1|1|1|1
MUTANT 978|1573ms|1|1|1|1|1|1|1
MUTANT 977|1693ms|1|1|1|1|1|1|1
MUTANT 979|1685ms|1|1|1|1|1|1|1
MUTANT 980|1587ms|1|1|1|1|1|1|1
MUTANT 982|1662ms|1|1|1|1|1|1|1
MUTANT 981|1726ms|1|1|1|1|1|1|1
MUTANT 983|1621ms|1|1|1|1|1|1|1
MUTANT 984|1825ms|1|1|1|1|1|1|1
MUTANT 985|1849ms|1|1|1|1|1|1|1
MUTANT 986|1900ms|1|1|1|1|1|1|1
MUTANT 987|1969ms|1|1|1|1|1|1|1
MUTANT 988|1919ms|1|1|1|1|1|1|1
MUTANT 989|1811ms|1|1|1|1|1|1|1
MUTANT 990|1727ms|1|1|1|1|1|1|1
MUTANT 991|1720ms|1|1|1|1|1|1|1
MUTANT 992|1666ms|1|1|1|1|1|1|1
MUTANT 994|1550ms|1|1|1|1|1|1|1
MUTANT 993|1565ms|1|1|1|1|1|1|1
MUTANT 995|1606ms|1|1|1|1|1|1|1
MUTANT 996|1857ms|1|1|1|1|1|1|1
MUTANT 997|1872ms|1|1|1|1|1|1|1
MUTANT 998|1946ms|1|1|1|1|1|1|1
MUTANT 999|2233ms|1|1|1|1|1|1|1
MUTANT 1000|1891ms|1|1|1|1|1|1|1
MUTANT 1001|1648ms|1|1|1|1|1|1|1
MUTANT 1002|1802ms|1|1|1|1|1|1|1
MUTANT 1003|1501ms|1|1|1|1|1|1|1
MUTANT 1004|1557ms|1|1|1|1|1|1|1
MUTANT 1005|1489ms|1|1|1|1|1|1|1
MUTANT 1006|1439ms|1|1|1|1|1|1|1
MUTANT 1007|1504ms|1|1|1|1|1|1|1
MUTANT 1008|1479ms|1|1|1|1|1|1|1
MUTANT 1009|1494ms|1|1|1|1|1|1|1
MUTANT 1010|1578ms|1|1|1|1|1|1|1
MUTANT 1011|1495ms|1|1|1|1|1|1|1
MUTANT 1012|1534ms|1|1|1|1|1|1|1
MUTANT 1013|1653ms|1|1|1|1|1|1|1
MUTANT 1014|1666ms|1|1|1|1|1|1|1
MUTANT 1015|1604ms|1|1|1|1|1|1|1
MUTANT 1016|1608ms|1|1|1|1|1|1|1
MUTANT 1017|1579ms|1|1|1|1|1|1|1
MUTANT 1018|1484ms|1|1|1|1|1|1|1
MUTANT 1019|1407ms|1|1|1|1|1|1|1
